Spectrum	Date	Time	CH4 (PF) 191c	CH4 (PF) 191c average	CH4 (PF) 191c stdev	CH4 high%	CH4 high% average	CH4 high% stdev	CO ppm 191C (1of2)	CO ppm 191C (1of2) average	CO ppm 191C (1of2) stdev	CO2 ppm 191c	CO2 ppm 191c average	CO2 ppm 191c stdev	CO2% 191c	CO2% 191c average	CO2% 191c stdev	H2O% 191C	H2O% 191C average	H2O% 191C stdev	H2O ppm 191c	H2O ppm 191c average	H2O ppm 191c stdev	HCL 191C	HCL 191C average	HCL 191C stdev	Formaldehyde 191c	Formaldehyde 191c average	Formaldehyde 191c stdev	Formic acid 191C	Formic acid 191C average	Formic acid 191C stdev	Methyl chloride 191c	Methyl chloride 191c average	Methyl chloride 191c stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	CH4 autorange	CH4 autorange average	CH4 autorange stdev	CO2 autorange	CO2 autorange average	CO2 autorange stdev	Igram DC	Igram DC average	Igram DC stdev	Igram PP	Igram PP average	Igram PP stdev	phase Angle	phase Angle average	phase Angle stdev	laser PP	laser PP average	laser PP stdev	laser DC	laser DC average	laser DC stdev	Bad Scan counter	Bad Scan counter average	Bad Scan counter stdev	Centerburst Location	Centerburst Location average	Centerburst Location stdev	Linearizer Check	Linearizer Check average	Linearizer Check stdev	SNR 2500	SNR 2500 average	SNR 2500 stdev	sBeam @ 2500	sBeam @ 2500 average	sBeam @ 2500 stdev	
FTIR_000010.LAB	1/31/2025	17:26:25.194	5.224607	6.690863	1.178762	-0.008469	-0.005673	0.002739	0.078766	-0.063007	0.106989	2.629873	2.753053	0.847216	0.011014	0.010931	0.005500	1.930158	1.911145	0.048796	458.696822	523.969604	177.208786	0.722992	0.702022	0.121489	-0.124863	-0.023101	0.085183	0.033818	-0.002010	0.048968	5.396800	4.878667	1.074961	191.016251	191.016251	0.000000	1.007417	1.007417	0.000000	5.224607	6.690863	1.178762	2.629873	2.753053	0.847216	2.988070	2.987504	0.000617	4.103860	4.114497	0.006872	87.269333	87.101517	0.182434	5.066710	4.968042	0.095432	-3.320879	-3.312088	0.013268	0.000000	0.000000	0.000000	575.720947	575.726379	0.003629	0.002206	0.002251	0.000051	1413.402710	1699.743164	299.928680	0.656940	0.658333	0.001026
FTIR_000011.LAB	1/31/2025	17:26:38.033	4.830361	6.265373	0.967427	-0.006514	-0.006052	0.002540	-0.098241	-0.066093	0.107573	1.210370	2.660718	0.964423	0.025575	0.013256	0.006313	1.927962	1.926641	0.005053	461.441789	467.661926	21.811962	0.701715	0.724178	0.093515	0.003989	-0.015146	0.083437	-0.026571	-0.003148	0.049439	5.552337	5.140500	0.842379	191.016251	191.016251	0.000000	1.007417	1.007417	0.000000	4.830361	6.265373	0.967427	1.210370	2.660718	0.964423	2.988338	2.987655	0.000619	4.101717	4.112226	0.006977	86.829788	87.081528	0.201165	4.848601	4.949001	0.098640	-3.318681	-3.315385	0.009566	0.000000	0.000000	0.000000	575.719604	575.725220	0.003656	0.002202	0.002252	0.000051	1647.074341	1675.930420	292.939758	0.656283	0.657984	0.001075
FTIR_000012.LAB	1/31/2025	17:26:50.862	5.402325	6.012033	0.798347	-0.007569	-0.006500	0.002348	-0.067560	-0.063731	0.107220	2.572085	2.631243	0.961925	0.014279	0.014148	0.005671	1.927695	1.927181	0.004820	431.256598	459.386322	17.556202	0.773653	0.749988	0.058659	-0.126538	-0.032610	0.086931	0.023002	0.007427	0.041132	4.679137	5.274143	0.595223	191.016251	191.016251	0.000000	1.007417	1.007417	0.000000	5.402325	6.012033	0.798347	2.572085	2.631243	0.961925	2.988632	2.987819	0.000640	4.099622	4.109968	0.007043	86.510124	87.021591	0.269568	4.848601	4.947616	0.100077	-3.318681	-3.316264	0.009408	0.000000	0.000000	0.000000	575.719299	575.724243	0.003850	0.002141	0.002232	0.000051	1981.887573	1652.773437	252.021790	0.656153	0.657669	0.001106
FTIR_000013.LAB	1/31/2025	17:27:03.695	4.865633	5.763602	0.718275	-0.005716	-0.006158	0.002164	-0.045576	-0.064020	0.107160	0.511954	2.243134	0.955036	0.007659	0.013951	0.005876	1.927427	1.927972	0.004002	433.720400	453.628998	15.213986	0.774097	0.757614	0.056024	-0.134694	-0.049358	0.089040	-0.026035	0.000270	0.039975	4.854907	5.299417	0.568275	191.016251	191.016251	0.000000	1.007417	1.007417	0.000000	4.865633	5.763602	0.718275	0.511954	2.243134	0.955036	2.988876	2.988020	0.000622	4.096873	4.107645	0.007159	87.229378	87.041573	0.277513	4.827829	4.929613	0.104146	-3.320879	-3.318902	0.005526	0.000000	0.000000	0.000000	575.716431	575.722717	0.003651	0.002239	0.002228	0.000048	1318.676147	1639.635498	266.757355	0.656207	0.657382	0.001073
FTIR_000014.LAB	1/31/2025	17:27:16.534	4.876202	5.586694	0.694457	-0.008415	-0.006816	0.001641	-0.170945	-0.083025	0.107632	0.745520	2.157521	1.052346	0.020244	0.013905	0.005818	1.932122	1.927937	0.003959	449.259941	451.316956	13.732328	0.721106	0.758672	0.055127	-0.040922	-0.039696	0.083476	0.032344	0.008454	0.036915	5.307147	5.298290	0.568245	191.016251	191.016251	0.000000	1.007417	1.007417	0.000000	4.876202	5.586694	0.694457	0.745520	2.157521	1.052346	2.988842	2.988211	0.000540	4.094292	4.105253	0.007231	87.389206	87.073540	0.298695	4.897070	4.909879	0.086683	-3.309890	-3.318242	0.006199	0.000000	0.000000	0.000000	575.715881	575.721558	0.003887	0.002277	0.002231	0.000051	1494.016113	1663.887085	236.903488	0.655426	0.657014	0.001047
FTIR_000015.LAB	1/31/2025	17:27:29.359	3.648501	5.298112	0.841045	-0.005258	-0.006679	0.001714	-0.058796	-0.076407	0.106797	0.519270	1.838246	1.011869	0.027728	0.016107	0.006499	1.929252	1.928989	0.002285	443.084735	451.456116	13.630669	0.723300	0.741416	0.027493	-0.049813	-0.042882	0.083161	0.020307	0.004963	0.033493	5.288255	5.298063	0.568249	191.016251	191.016251	0.000000	1.007417	1.007417	0.000000	3.648501	5.298112	0.841045	0.519270	1.838246	1.011869	2.989110	2.988409	0.000456	4.092131	4.102868	0.007234	87.189415	87.041573	0.261720	4.962849	4.916111	0.088163	-3.318681	-3.319340	0.004974	0.000000	0.000000	0.000000	575.714417	575.720276	0.003861	0.002142	0.002212	0.000042	2131.634521	1712.150635	278.962677	0.655061	0.656644	0.001014
FTIR_000016.LAB	1/31/2025	17:27:42.196	4.176374	5.051623	0.761059	-0.005333	-0.006517	0.001761	0.019308	-0.050613	0.093595	2.227621	1.754311	0.930132	0.008949	0.015772	0.006796	1.924210	1.928816	0.002587	503.788487	456.943604	21.352184	0.722410	0.739934	0.028136	-0.012306	-0.036104	0.082552	0.007309	0.010132	0.028672	5.135240	5.341999	0.532368	191.016251	191.016251	0.000000	1.007417	1.007417	0.000000	4.176374	5.051623	0.761059	2.227621	1.754311	0.930132	2.988958	2.988546	0.000382	4.089588	4.100468	0.007263	87.389206	87.073532	0.284082	4.949001	4.923382	0.087511	-3.305495	-3.317143	0.005773	0.000000	0.000000	0.000000	575.716248	575.719482	0.003802	0.002137	0.002203	0.000048	1492.931885	1657.763428	261.078949	0.654787	0.656309	0.001019
FTIR_000017.LAB	1/31/2025	17:27:55.032	4.137132	4.863627	0.727525	-0.007646	-0.006378	0.001588	0.125651	-0.048667	0.097344	2.511321	1.712073	0.878797	0.006448	0.015240	0.007332	1.937128	1.929192	0.003451	444.024716	453.764740	20.583208	0.776530	0.739722	0.027818	-0.069638	-0.041583	0.082802	0.087772	0.013741	0.035854	5.423505	5.241591	0.376842	191.016251	191.016251	0.000000	1.007417	1.007417	0.000000	4.137132	4.863627	0.727525	2.511321	1.712073	0.878797	2.988948	2.988621	0.000379	4.086866	4.098048	0.007369	87.109497	87.093521	0.278246	4.876297	4.904686	0.073092	-3.316483	-3.317363	0.005694	0.000000	0.000000	0.000000	575.710632	575.717896	0.003968	0.002175	0.002198	0.000048	1267.056641	1629.610718	287.955658	0.654614	0.656007	0.001030
FTIR_000018.LAB	1/31/2025	17:28:07.861	3.650334	4.613814	0.663395	-0.008864	-0.006759	0.001690	-0.058257	-0.043651	0.095192	0.887733	1.615670	0.913944	0.020815	0.015678	0.007539	1.927770	1.929157	0.003464	458.233420	453.344788	20.428961	0.785436	0.745975	0.030514	0.011574	-0.040154	0.083666	0.006126	0.017404	0.032551	4.939134	5.251212	0.366622	191.016251	191.016251	0.000000	1.007417	1.007417	0.000000	3.650334	4.613814	0.663395	0.887733	1.615670	0.913944	2.989073	2.988699	0.000385	4.084311	4.095577	0.007425	87.349251	87.113495	0.289648	4.928228	4.905379	0.073300	-3.309890	-3.315825	0.005388	0.000000	0.000000	0.000000	575.713013	575.716980	0.003889	0.002161	0.002192	0.000049	1748.974731	1618.152588	279.775848	0.654321	0.655657	0.000936
FTIR_000019.LAB	1/31/2025	17:28:20.695	4.312373	4.512384	0.618300	-0.006311	-0.007010	0.001356	-0.270490	-0.054614	0.114537	1.136272	1.495202	0.886711	0.025534	0.016824	0.008116	1.934239	1.929796	0.003772	457.958964	454.146576	20.437860	0.813476	0.751471	0.037234	0.173116	-0.037010	0.091484	0.076443	0.023451	0.037496	4.529505	5.110597	0.343893	191.016251	191.016251	0.000000	1.007417	1.007417	0.000000	4.312373	4.512384	0.618300	1.136272	1.495202	0.886711	2.989120	2.988797	0.000350	4.082250	4.093151	0.007419	87.189415	87.145462	0.277128	5.052862	4.925805	0.083474	-3.309890	-3.314945	0.005584	0.000000	0.000000	0.000000	575.712402	575.715881	0.003361	0.002141	0.002182	0.000048	1521.822876	1601.747803	280.173187	0.653647	0.655344	0.001037
FTIR_000020.LAB	1/31/2025	17:28:33.534	4.165988	4.406523	0.571676	-0.008561	-0.007019	0.001367	0.069796	-0.055511	0.113406	0.709851	1.303200	0.819008	0.001266	0.015850	0.009379	1.924811	1.929262	0.004081	428.134418	451.090332	21.913662	0.818342	0.761006	0.041135	0.128895	-0.011634	0.099270	0.006433	0.020713	0.037655	4.602665	5.031182	0.361690	191.016251	191.016251	0.000000	1.007417	1.007417	0.000000	4.165988	4.406523	0.571676	0.709851	1.303200	0.819008	2.989102	2.988900	0.000249	4.080329	4.090798	0.007376	86.550079	87.073532	0.329748	4.897070	4.908842	0.067334	-3.316483	-3.314505	0.005227	0.000000	0.000000	0.000000	575.707581	575.714539	0.003760	0.002185	0.002180	0.000047	1362.638184	1596.671265	284.393127	0.653504	0.655000	0.001019
FTIR_000021.LAB	1/31/2025	17:28:46.361	3.600859	4.283572	0.601813	-0.010953	-0.007463	0.001828	0.030935	-0.042593	0.115339	1.323931	1.314556	0.818365	0.009315	0.014224	0.008903	1.917387	1.928204	0.005558	461.560359	451.102203	21.919918	0.720144	0.762849	0.038512	-0.031248	-0.015158	0.099279	0.078091	0.031179	0.037597	4.460569	4.922006	0.351534	191.016251	191.016251	0.000000	1.007417	1.007417	0.000000	3.600859	4.283572	0.601813	1.323931	1.314556	0.818365	2.988677	2.988934	0.000177	4.079314	4.088558	0.007088	86.749870	87.065536	0.337196	5.052862	4.929267	0.077277	-3.305495	-3.313187	0.005698	0.000000	0.000000	0.000000	575.710937	575.713684	0.003451	0.002192	0.002179	0.000047	1527.380371	1584.701904	284.554810	0.652893	0.654661	0.001105
FTIR_000022.LAB	1/31/2025	17:28:59.195	3.305750	4.073915	0.529630	-0.007554	-0.007461	0.001828	0.009498	-0.034887	0.116057	0.195644	1.076912	0.755228	0.018410	0.014637	0.009001	1.903482	1.925783	0.009605	499.504152	457.926941	25.402256	0.756215	0.761106	0.038363	-0.103945	-0.012898	0.096686	-0.017693	0.027109	0.040658	6.070596	5.061152	0.492030	191.015762	191.016205	0.000154	1.007417	1.007417	0.000000	3.305750	4.073915	0.529630	0.195644	1.076912	0.755228	2.991903	2.989261	0.000939	4.077168	4.086312	0.006741	87.109497	87.125473	0.275041	4.803595	4.924767	0.083553	-3.320879	-3.313407	0.005970	0.000000	0.000000	0.000000	575.705872	575.712341	0.003631	0.002168	0.002182	0.000045	1351.258789	1521.639160	255.106293	0.652808	0.654327	0.001110
FTIR_000023.LAB	1/31/2025	17:29:12.034	2.814183	3.868769	0.583460	-0.008022	-0.007692	0.001726	0.044842	-0.025846	0.118626	0.803096	1.106026	0.736406	0.010030	0.014874	0.008826	1.914238	1.924464	0.010239	484.446757	462.999603	25.094259	0.784840	0.762180	0.038914	-0.098656	-0.009294	0.092210	0.038702	0.033583	0.036161	5.528038	5.128465	0.506510	190.963272	191.010895	0.016737	1.007417	1.007417	0.000000	2.814183	3.868769	0.583460	0.803096	1.106026	0.736406	2.993299	2.989703	0.001568	4.075124	4.084137	0.006458	86.829788	87.085518	0.287034	5.070172	4.949001	0.087371	-3.305495	-3.311868	0.005810	0.000000	0.000000	0.000000	575.705872	575.711304	0.003840	0.002202	0.002178	0.000041	1546.690186	1544.440430	244.937073	0.652491	0.653955	0.001029
FTIR_000024.LAB	1/31/2025	17:29:24.864	3.259168	3.707066	0.489790	-0.008410	-0.007691	0.001726	0.054993	-0.003252	0.109049	-1.151449	0.916329	1.026700	0.014870	0.014337	0.008624	1.907316	1.921983	0.011143	501.211582	468.194733	27.221268	0.718677	0.761937	0.039205	0.022565	-0.002946	0.091975	-0.010954	0.029253	0.038821	4.775822	5.075333	0.513504	190.939957	191.003265	0.027777	1.007417	1.007417	0.000000	3.259168	3.707066	0.489790	-1.151449	0.916329	1.026700	2.993444	2.990164	0.001923	4.073074	4.082016	0.006233	87.029579	87.049561	0.266557	4.938614	4.953155	0.085597	-3.320879	-3.312967	0.006403	0.000000	0.000000	0.000000	575.706787	575.710449	0.003705	0.002227	0.002173	0.000029	1571.286987	1552.167603	244.387817	0.652245	0.653637	0.001015
FTIR_000025.LAB	1/31/2025	17:29:37.698	3.080007	3.650217	0.528783	-0.008104	-0.007976	0.001500	-0.002066	0.002421	0.107300	0.093733	0.873776	1.053456	0.021279	0.013692	0.007704	1.901778	1.919236	0.012460	525.020679	476.388336	30.905413	0.824607	0.772068	0.041153	0.091035	0.011139	0.094744	-0.045610	0.022662	0.045526	4.872780	5.033785	0.511165	190.939957	190.995636	0.033669	1.007417	1.007417	0.000000	3.080007	3.650217	0.528783	0.093733	0.873776	1.053456	2.993803	2.990633	0.002191	4.070760	4.079878	0.006040	86.749870	87.005608	0.276969	4.827829	4.939652	0.094122	-3.316483	-3.312747	0.006221	0.000000	0.000000	0.000000	575.703796	575.709351	0.003933	0.002247	0.002184	0.000035	1644.537720	1503.457886	143.972412	0.651684	0.653299	0.001050
FTIR_000026.LAB	1/31/2025	17:29:50.536	3.051420	3.537721	0.524051	-0.007440	-0.008186	0.001207	0.210255	0.021516	0.126000	-1.250612	0.525952	1.128334	0.007908	0.013588	0.007781	1.891520	1.915967	0.015033	488.074802	474.816986	29.734779	0.697550	0.769582	0.045052	-0.153527	-0.002983	0.108197	0.039636	0.025894	0.045462	5.619212	5.082183	0.543713	190.939957	190.988007	0.036964	1.007417	1.007417	0.000000	3.051420	3.537721	0.524051	-1.250612	0.525952	1.128334	2.993297	2.991067	0.002251	4.068412	4.077761	0.005969	87.269333	86.993622	0.260634	4.959387	4.940691	0.094294	-3.309890	-3.313187	0.005792	0.000000	0.000000	0.000000	575.703064	575.707947	0.003541	0.002253	0.002195	0.000037	1618.627686	1516.027466	148.371109	0.651721	0.652993	0.001015
FTIR_000027.LAB	1/31/2025	17:30:03.363	2.256072	3.349616	0.614741	-0.008614	-0.008283	0.001197	-0.096156	-0.000665	0.125151	0.401836	0.315004	0.887378	0.026477	0.015590	0.008300	1.893479	1.911602	0.014535	520.225887	482.437164	30.714741	0.778765	0.769805	0.045096	-0.023916	0.001589	0.106011	-0.009021	0.016215	0.040899	5.030722	5.042905	0.530339	190.939957	190.980377	0.038337	1.007417	1.007417	0.000000	2.256072	3.349616	0.614741	0.401836	0.315004	0.887378	2.993008	2.991473	0.002192	4.065683	4.075643	0.006135	87.029579	86.985634	0.257897	4.949001	4.947962	0.091540	-3.323077	-3.313846	0.006536	0.000000	0.000000	0.000000	575.702393	575.707153	0.003807	0.002239	0.002202	0.000039	1792.639404	1568.585693	143.383667	0.651600	0.652691	0.000923
FTIR_000028.LAB	1/31/2025	17:30:16.196	0.928065	3.077388	0.968020	-0.010029	-0.008400	0.001311	0.100641	0.015225	0.127099	-0.213466	0.204884	0.876670	0.017934	0.015302	0.008147	1.882617	1.907087	0.015903	502.319692	486.845764	30.010551	0.674512	0.758713	0.053654	0.001625	0.000594	0.105953	-0.037955	0.011807	0.044338	5.270872	5.076078	0.533493	190.939957	190.972748	0.037997	1.007417	1.007417	0.000000	0.928065	3.077388	0.968020	-0.213466	0.204884	0.876670	2.993216	2.991887	0.002077	4.064154	4.073627	0.006280	87.429169	86.993629	0.271307	4.820905	4.937229	0.100010	-3.312088	-3.314065	0.006424	0.000000	0.000000	0.000000	575.700806	575.705933	0.003681	0.002201	0.002206	0.000036	1331.021484	1526.790405	145.853027	0.650854	0.652345	0.000894
FTIR_000029.LAB	1/31/2025	17:30:29.036	1.971060	2.843257	0.917979	-0.008548	-0.008623	0.001087	0.096321	0.051906	0.079495	-1.766681	-0.085411	1.005199	0.026150	0.015364	0.008235	1.883651	1.902028	0.014268	509.999661	492.049805	28.937737	0.780035	0.755369	0.050829	-0.196237	-0.036341	0.103480	-0.033095	0.000853	0.039905	4.657343	5.088862	0.520309	190.939957	190.965118	0.035895	1.007417	1.007417	0.000000	1.971060	2.843257	0.917979	-1.766681	-0.085411	1.005199	2.993786	2.992354	0.001903	4.061623	4.071564	0.006516	86.310333	86.905716	0.335614	4.973235	4.929267	0.092682	-3.323077	-3.315385	0.006814	0.000000	0.000000	0.000000	575.700195	575.704712	0.003309	0.002172	0.002209	0.000031	1567.793457	1531.387451	146.402481	0.650320	0.652012	0.000971
