Spectrum	Date	Time	CH4 (PF) 191c	CH4 (PF) 191c average	CH4 (PF) 191c stdev	CH4 high%	CH4 high% average	CH4 high% stdev	CO ppm 191C (1of2)	CO ppm 191C (1of2) average	CO ppm 191C (1of2) stdev	CO2 ppm 191c	CO2 ppm 191c average	CO2 ppm 191c stdev	CO2% 191c	CO2% 191c average	CO2% 191c stdev	H2O% 191C	H2O% 191C average	H2O% 191C stdev	H2O ppm 191c	H2O ppm 191c average	H2O ppm 191c stdev	HCL 191C	HCL 191C average	HCL 191C stdev	Formaldehyde 191c	Formaldehyde 191c average	Formaldehyde 191c stdev	Formic acid 191C	Formic acid 191C average	Formic acid 191C stdev	Methyl chloride 191c	Methyl chloride 191c average	Methyl chloride 191c stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	CH4 autorange	CH4 autorange average	CH4 autorange stdev	CO2 autorange	CO2 autorange average	CO2 autorange stdev	Igram DC	Igram DC average	Igram DC stdev	Igram PP	Igram PP average	Igram PP stdev	phase Angle	phase Angle average	phase Angle stdev	laser PP	laser PP average	laser PP stdev	laser DC	laser DC average	laser DC stdev	Bad Scan counter	Bad Scan counter average	Bad Scan counter stdev	Centerburst Location	Centerburst Location average	Centerburst Location stdev	Linearizer Check	Linearizer Check average	Linearizer Check stdev	SNR 2500	SNR 2500 average	SNR 2500 stdev	sBeam @ 2500	sBeam @ 2500 average	sBeam @ 2500 stdev	
FTIR_000015.LAB	1/16/2025	15:34:26.052	24.454934	6.823109	9.319911	0.000028	-0.001105	0.002197	0.112001	0.151523	0.093160	26.060808	20.310886	20.943459	0.017933	0.011406	0.006224	0.417268	0.107658	0.159112	3181.392534	731.696106	1162.121094	0.556042	0.144358	0.288883	0.247633	0.005909	0.138593	-0.057720	-0.068054	0.041033	-0.243098	-0.308320	0.675943	190.971741	190.972366	0.002012	1.004205	1.005719	0.002797	24.454934	6.823109	9.319911	26.060808	20.310886	20.943459	3.519844	3.800922	0.152533	4.006190	4.113370	0.060375	86.350288	85.906746	0.443542	4.772436	4.788708	0.063209	-3.257143	-3.265934	0.006216	0.000000	0.000000	0.000000	582.657166	582.664246	0.003996	0.002627	0.002906	0.000147	1611.538940	1584.125977	225.188812	0.637457	0.637135	0.000224
FTIR_000016.LAB	1/16/2025	15:34:38.830	27.061191	9.480295	10.957510	-0.001119	-0.001086	0.002196	0.300680	0.184537	0.079373	20.980507	22.503597	19.573633	0.016352	0.011819	0.006418	0.560170	0.163237	0.208449	3244.878379	1056.277588	1369.530762	0.729674	0.215700	0.337699	0.172205	0.036638	0.137924	-0.118036	-0.075865	0.042492	-0.028973	-0.343578	0.647935	190.971741	190.971725	0.000016	1.004205	1.005047	0.002135	27.061191	9.480295	10.957510	20.980507	22.503597	19.573633	3.475842	3.758788	0.178902	3.992039	4.096053	0.068183	85.710953	85.838814	0.412174	4.762050	4.791131	0.061482	-3.259341	-3.266154	0.005902	0.000000	0.000000	0.000000	582.655579	582.663513	0.004854	0.002603	0.002870	0.000173	1224.072021	1533.756470	244.954620	0.637388	0.637170	0.000234
FTIR_000017.LAB	1/16/2025	15:34:51.696	28.702568	12.356209	11.909093	-0.004678	-0.001660	0.002319	0.156957	0.168777	0.065040	14.253150	23.739111	18.488308	0.020073	0.013792	0.005461	0.632213	0.226337	0.246065	3225.285051	1378.940796	1469.143433	0.872535	0.308346	0.379952	0.343411	0.069965	0.167831	-0.032840	-0.071373	0.044592	-0.621849	-0.368029	0.653936	190.971741	190.971725	0.000016	1.004205	1.004374	0.000535	28.702568	12.356209	11.909093	14.253150	23.739111	18.488308	3.444107	3.713521	0.196511	3.981094	4.077653	0.072191	86.350288	85.918724	0.427388	4.935153	4.802902	0.076511	-3.257143	-3.265714	0.006424	0.000000	0.000000	0.000000	582.658447	582.662903	0.005092	0.002797	0.002841	0.000155	1207.488770	1474.499268	245.049393	0.637340	0.637194	0.000239
FTIR_000018.LAB	1/16/2025	15:35:04.502	28.677160	15.208676	12.076219	-0.005946	-0.001761	0.002494	0.343052	0.190331	0.083063	11.708747	24.737497	17.405281	0.031420	0.016257	0.007219	0.685043	0.294552	0.270571	3177.011444	1696.736572	1481.158203	0.850174	0.407147	0.379496	0.281605	0.088059	0.180764	-0.079377	-0.079570	0.036235	0.262100	-0.338895	0.676796	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	28.677160	15.208676	12.076219	11.708747	24.737497	17.405281	3.420514	3.664153	0.202417	3.972915	4.059218	0.073134	86.350288	86.006638	0.415347	4.987083	4.829560	0.089884	-3.259341	-3.265055	0.006730	0.000000	0.000000	0.000000	582.657471	582.661743	0.004888	0.002510	0.002796	0.000180	1732.549561	1509.896973	255.016510	0.637100	0.637216	0.000215
FTIR_000019.LAB	1/16/2025	15:35:17.371	30.319717	18.198111	11.704442	-0.004034	-0.002350	0.002226	0.130831	0.182465	0.084754	11.565757	25.892065	15.901461	0.014902	0.017253	0.006083	0.743295	0.368939	0.282414	3102.407342	2006.873779	1409.614502	0.891035	0.500683	0.371032	0.169727	0.095406	0.182618	-0.027096	-0.077256	0.038953	0.435057	-0.230240	0.707555	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	30.319717	18.198111	11.704442	11.565757	25.892065	15.901461	3.402302	3.612296	0.195654	3.966650	4.040483	0.070089	86.230415	86.018631	0.420378	4.973235	4.856218	0.088909	-3.263736	-3.264615	0.006650	0.000000	0.000000	0.000000	582.653687	582.660278	0.004984	0.002590	0.002760	0.000182	1659.197388	1556.358521	232.517868	0.636941	0.637208	0.000225
FTIR_000020.LAB	1/16/2025	15:35:30.180	30.476114	21.288931	10.225672	-0.007348	-0.003059	0.002586	0.041332	0.165720	0.094910	8.053008	26.343246	15.247376	0.025513	0.018760	0.006075	0.782572	0.446149	0.279045	3016.242880	2308.293701	1246.063110	0.862556	0.594807	0.324154	0.278722	0.115294	0.191355	-0.012192	-0.075405	0.041752	0.731911	-0.226236	0.713441	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	30.476114	21.288931	10.225672	8.053008	26.343246	15.247376	3.387661	3.559165	0.174071	3.961451	4.021360	0.061657	86.150497	86.026627	0.422231	4.813981	4.856564	0.088718	-3.268132	-3.264176	0.006199	0.000000	0.000000	0.000000	582.655823	582.659058	0.004204	0.002478	0.002705	0.000175	2123.691406	1621.591553	290.338806	0.637089	0.637241	0.000170
FTIR_000021.LAB	1/16/2025	15:35:43.011	30.632957	24.219675	7.774315	-0.005735	-0.003216	0.002706	0.210080	0.165477	0.094780	9.521190	23.362934	15.340554	0.014915	0.018165	0.006138	0.835749	0.527983	0.258585	2963.817115	2603.453125	958.044006	0.765343	0.673328	0.243877	0.178492	0.130259	0.189688	0.033895	-0.064574	0.054223	0.943010	-0.154797	0.795137	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	30.632957	24.219675	7.774315	9.521190	23.362934	15.340554	3.374733	3.508046	0.138973	3.956749	4.003076	0.048383	86.070580	86.106537	0.328671	4.883222	4.869027	0.081918	-3.272527	-3.263956	0.005810	0.000000	0.000000	0.000000	582.654785	582.657837	0.003275	0.002540	0.002658	0.000145	1648.697144	1648.283936	277.842133	0.637337	0.637259	0.000169
FTIR_000022.LAB	1/16/2025	15:35:55.849	30.828268	26.492025	5.540829	-0.002130	-0.003288	0.002661	0.083300	0.158856	0.098268	6.036041	19.110853	13.344493	0.014705	0.018440	0.005885	0.876361	0.608908	0.222431	2837.511461	2844.339111	577.869263	0.896622	0.752742	0.147655	0.391483	0.186737	0.172570	-0.012223	-0.053355	0.052028	0.972584	0.077030	0.745768	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	30.828268	26.492025	5.540829	6.036041	19.110853	13.344493	3.362432	3.464450	0.100951	3.952559	3.987802	0.034698	86.030617	86.174469	0.200414	4.730892	4.857256	0.092900	-3.276923	-3.264395	0.006638	0.000000	0.000000	0.000000	582.653198	582.656677	0.002542	0.002507	0.002616	0.000117	1216.431519	1610.352295	309.859222	0.637374	0.637254	0.000165
FTIR_000023.LAB	1/16/2025	15:36:08.690	31.087852	28.147564	3.756310	-0.005331	-0.003586	0.002711	0.005654	0.145765	0.109630	8.390126	15.409757	9.941245	0.016874	0.018446	0.005883	0.882896	0.676412	0.186766	2753.474634	2978.384521	295.389099	0.949573	0.793718	0.138574	0.457557	0.251701	0.131513	-0.088962	-0.050516	0.048825	1.892573	0.296577	0.923482	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	31.087852	28.147564	3.756310	8.390126	15.409757	9.941245	3.349872	3.432048	0.074895	3.947448	3.976536	0.025749	86.030617	86.158493	0.205311	4.779360	4.855179	0.094537	-3.279121	-3.265714	0.008122	0.000000	0.000000	0.000000	582.653931	582.656006	0.002223	0.002454	0.002583	0.000110	1366.768677	1556.067383	298.964874	0.637619	0.637296	0.000199
FTIR_000024.LAB	1/16/2025	15:36:21.520	31.807153	29.404791	2.239535	-0.010090	-0.004638	0.003005	0.120355	0.150424	0.107193	7.291230	12.386057	6.452486	0.024041	0.019673	0.005611	0.948022	0.736359	0.164748	2626.200864	3012.822266	214.028656	0.986428	0.835998	0.124341	0.307738	0.282857	0.096494	-0.029063	-0.042361	0.044270	0.897397	0.524071	0.723889	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	31.807153	29.404791	2.239535	7.291230	12.386057	6.452486	3.336659	3.407396	0.058372	3.942832	3.967993	0.020269	85.231453	86.050598	0.349494	4.921304	4.855872	0.095043	-3.279121	-3.267253	0.009103	0.000000	0.000000	0.000000	582.655457	582.655518	0.001732	0.002398	0.002550	0.000112	1352.444824	1514.288086	294.874298	0.637061	0.637271	0.000212
FTIR_000025.LAB	1/16/2025	15:36:34.357	31.917318	30.151031	1.541379	-0.007372	-0.005378	0.002614	0.163303	0.155554	0.106374	5.131222	10.293098	4.673095	0.024400	0.020320	0.005758	1.023262	0.796958	0.144549	2502.813694	2944.964355	257.750977	0.911158	0.871510	0.077323	0.292852	0.287379	0.095716	-0.109423	-0.047532	0.049027	0.402502	0.588631	0.675005	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	31.917318	30.151031	1.541379	5.131222	10.293098	4.673095	3.323004	3.387712	0.048613	3.937469	3.961121	0.017314	86.030617	86.018631	0.333280	4.813981	4.860026	0.091845	-3.276923	-3.269231	0.008806	0.000000	0.000000	0.000000	582.651489	582.654907	0.002048	0.002463	0.002534	0.000111	1798.736328	1533.007812	307.409668	0.636990	0.637224	0.000218
FTIR_000026.LAB	1/16/2025	15:36:47.198	32.084477	30.653360	1.204178	-0.005350	-0.005801	0.002149	0.235852	0.149072	0.098209	7.688145	8.963862	2.817341	0.014832	0.020167	0.005893	0.992401	0.840181	0.129742	2433.718706	2863.848389	279.592072	1.001016	0.898644	0.069202	0.211881	0.291347	0.091123	-0.084338	-0.044162	0.044600	1.023015	0.693830	0.649553	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	32.084477	30.653360	1.204178	7.688145	8.963862	2.817341	3.310417	3.371170	0.043128	3.932831	3.955199	0.015605	85.551117	86.002647	0.352929	4.886684	4.872489	0.085295	-3.270330	-3.270330	0.008092	0.000000	0.000000	0.000000	582.651489	582.654541	0.002307	0.002431	0.002517	0.000113	1289.513062	1539.551880	300.726257	0.637551	0.637240	0.000237
FTIR_000027.LAB	1/16/2025	15:37:00.029	31.775212	30.960623	1.030602	-0.003516	-0.005685	0.002246	0.281843	0.161560	0.106881	7.115860	8.250134	2.154611	0.030151	0.021175	0.006684	1.086715	0.885632	0.128395	2333.349275	2774.654785	293.405914	0.930437	0.904434	0.069197	0.048773	0.261883	0.116515	-0.009659	-0.041844	0.045839	1.271049	0.883120	0.476228	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	31.775212	30.960623	1.030602	7.115860	8.250134	2.154611	3.299232	3.356682	0.040134	3.929107	3.950001	0.014651	86.230415	85.990669	0.341665	4.914380	4.870412	0.083840	-3.268132	-3.271429	0.006734	0.000000	0.000000	0.000000	582.651489	582.653870	0.002045	0.002400	0.002477	0.000061	1367.411011	1555.544189	284.943573	0.636824	0.637189	0.000267
FTIR_000028.LAB	1/16/2025	15:37:12.867	32.495000	31.342407	0.763165	-0.009049	-0.005995	0.002487	0.398695	0.167125	0.118226	7.251274	7.804385	1.789784	0.024375	0.020471	0.005797	1.121645	0.929292	0.126830	2308.000450	2687.753662	289.662750	0.875136	0.906930	0.067451	0.168934	0.250616	0.119797	-0.072419	-0.041148	0.045256	0.541301	0.911040	0.442783	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	32.495000	31.342407	0.763165	7.251274	7.804385	1.789784	3.289281	3.343559	0.038360	3.925270	3.945237	0.014108	85.670998	85.922737	0.329533	4.793209	4.851025	0.075903	-3.263736	-3.271868	0.005956	0.000000	0.000000	0.000000	582.650269	582.653198	0.001904	0.002453	0.002471	0.000060	1785.948364	1560.883911	289.099304	0.636873	0.637166	0.000284
FTIR_000029.LAB	1/16/2025	15:37:25.731	32.098794	31.520313	0.703286	-0.001320	-0.005724	0.002847	0.231384	0.177180	0.119069	7.767050	7.424515	1.212911	0.019143	0.020895	0.005491	1.131860	0.968148	0.122978	2205.069253	2598.020020	285.903198	0.850123	0.902839	0.069725	0.233642	0.257007	0.116666	0.010907	-0.037348	0.048074	1.075345	0.975069	0.411495	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	32.098794	31.520313	0.703286	7.767050	7.424515	1.212911	3.281178	3.331446	0.036843	3.922709	3.940843	0.013529	86.350288	85.934715	0.343839	4.678961	4.821597	0.080182	-3.261539	-3.271648	0.006319	0.000000	0.000000	0.000000	582.652771	582.653076	0.001898	0.002379	0.002450	0.000050	1648.014404	1559.765625	288.698090	0.636932	0.637165	0.000285
FTIR_000030.LAB	1/16/2025	15:37:38.537	32.025832	31.675287	0.612511	-0.007751	-0.005764	0.002875	0.146495	0.187696	0.110039	7.260707	7.345284	1.193009	0.004814	0.018825	0.007194	1.177062	1.007597	0.120073	2124.589664	2508.854248	279.957703	1.030255	0.919609	0.078566	0.061534	0.235289	0.131454	-0.033183	-0.039447	0.047306	1.910493	1.092927	0.494519	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	32.025832	31.675287	0.612511	7.260707	7.345284	1.193009	3.274147	3.320096	0.035042	3.920342	3.936732	0.012797	85.710953	85.890762	0.341275	4.959387	4.836138	0.091090	-3.261539	-3.270989	0.007031	0.000000	0.000000	0.000000	582.652405	582.652710	0.001637	0.002323	0.002435	0.000063	1699.898071	1517.386475	219.540970	0.636648	0.637121	0.000329
FTIR_000031.LAB	1/16/2025	15:37:51.374	31.765949	31.788584	0.491023	-0.002701	-0.005461	0.003034	0.222833	0.188971	0.110401	5.758721	6.969038	1.009755	0.028167	0.020150	0.007603	1.239080	1.047930	0.123622	2045.487378	2417.021973	264.317139	0.955537	0.938628	0.057183	0.304394	0.247879	0.131439	-0.073026	-0.050139	0.040478	0.315141	1.030140	0.552167	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	31.765949	31.788584	0.491023	5.758721	6.969038	1.009755	3.266425	3.309265	0.032954	3.917565	3.932813	0.011958	85.710953	85.854805	0.339163	4.800133	4.827829	0.090102	-3.263736	-3.270110	0.007359	0.000000	0.000000	0.000000	582.652649	582.652527	0.001469	0.002418	0.002423	0.000051	1129.070312	1465.423706	245.023758	0.637226	0.637110	0.000323
FTIR_000032.LAB	1/16/2025	15:38:04.217	32.438251	31.949585	0.395893	-0.004315	-0.005680	0.002840	0.220065	0.202648	0.104150	6.017233	6.967157	1.011701	0.012458	0.019925	0.007812	1.203701	1.080664	0.116264	2027.827094	2336.053467	244.466217	1.038460	0.952812	0.062910	0.050129	0.213743	0.134295	-0.014659	-0.050382	0.040231	1.823342	1.115216	0.605298	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	32.438251	31.949585	0.395893	6.017233	6.967157	1.011701	3.263650	3.299386	0.029911	3.917252	3.929282	0.010617	85.551117	85.806847	0.345383	4.748202	4.829560	0.088178	-3.270330	-3.269451	0.006966	0.000000	0.000000	0.000000	582.651184	582.652344	0.001503	0.002412	0.002413	0.000042	1566.593628	1500.439941	230.049911	0.636767	0.637049	0.000325
FTIR_000033.LAB	1/16/2025	15:38:17.048	32.772495	32.118050	0.343411	-0.003780	-0.005524	0.002903	0.340863	0.236169	0.086078	4.952667	6.623411	1.057438	0.032156	0.021454	0.008603	1.247957	1.117171	0.103924	2011.214121	2261.827393	214.491196	0.934629	0.951318	0.063172	0.162878	0.184276	0.103695	-0.046834	-0.046170	0.037879	1.446510	1.070609	0.556082	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	32.772495	32.118050	0.343411	4.952667	6.623411	1.057438	3.260017	3.290401	0.026343	3.915612	3.926099	0.009250	85.431244	85.746910	0.354133	4.949001	4.846524	0.093599	-3.270330	-3.268572	0.006112	0.000000	0.000000	0.000000	582.652039	582.652161	0.001392	0.002374	0.002405	0.000041	1520.956421	1515.858643	225.211563	0.637023	0.636990	0.000256
FTIR_000034.LAB	1/16/2025	15:38:29.882	32.062917	32.143623	0.326807	-0.005697	-0.005085	0.002429	0.323536	0.256487	0.079427	4.854716	6.379760	1.162001	0.024676	0.021517	0.008627	1.253180	1.147686	0.092962	1999.477438	2199.154785	185.843155	0.888293	0.941504	0.064716	0.164098	0.169912	0.094207	-0.168814	-0.060145	0.053447	1.467421	1.127612	0.565490	190.971741	190.971725	0.000016	1.004205	1.004205	0.000000	32.062917	32.143623	0.326807	4.854716	6.379760	1.162001	3.257000	3.282435	0.022575	3.914282	3.923244	0.007804	85.391281	85.762894	0.331145	4.796670	4.834061	0.090791	-3.274725	-3.268132	0.005383	0.000000	0.000000	0.000000	582.651917	582.651733	0.000754	0.002247	0.002390	0.000065	1482.901733	1528.904297	218.368301	0.636941	0.636978	0.000255
