Spectrum	Date	Time	CH4 (PF) 191c	CH4 (PF) 191c average	CH4 (PF) 191c stdev	CH4 high%	CH4 high% average	CH4 high% stdev	CO ppm 191C (1of2)	CO ppm 191C (1of2) average	CO ppm 191C (1of2) stdev	CO2 ppm 191c	CO2 ppm 191c average	CO2 ppm 191c stdev	CO2% 191c	CO2% 191c average	CO2% 191c stdev	H2O% 191C	H2O% 191C average	H2O% 191C stdev	H2O ppm 191c	H2O ppm 191c average	H2O ppm 191c stdev	HCL 191C	HCL 191C average	HCL 191C stdev	Formaldehyde 191c	Formaldehyde 191c average	Formaldehyde 191c stdev	Formic acid 191C	Formic acid 191C average	Formic acid 191C stdev	Methyl chloride 191c	Methyl chloride 191c average	Methyl chloride 191c stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	CH4 autorange	CH4 autorange average	CH4 autorange stdev	CO2 autorange	CO2 autorange average	CO2 autorange stdev	Igram DC	Igram DC average	Igram DC stdev	Igram PP	Igram PP average	Igram PP stdev	phase Angle	phase Angle average	phase Angle stdev	laser PP	laser PP average	laser PP stdev	laser DC	laser DC average	laser DC stdev	Bad Scan counter	Bad Scan counter average	Bad Scan counter stdev	Centerburst Location	Centerburst Location average	Centerburst Location stdev	Linearizer Check	Linearizer Check average	Linearizer Check stdev	SNR 2500	SNR 2500 average	SNR 2500 stdev	sBeam @ 2500	sBeam @ 2500 average	sBeam @ 2500 stdev	
FTIR_006276.LAB	1/30/2025	11:55:40.564	-2.767329	-2.883152	0.199668	-0.010021	-0.007282	0.002101	11.335859	11.234707	0.272018	166.312451	167.025116	1.114148	0.026408	0.032124	0.013604	1.933900	1.930870	0.007125	556.572204	612.454712	172.981369	1.023467	0.944251	0.107950	0.086427	0.042354	0.083125	-0.053067	-0.063783	0.063289	8.424422	8.315694	1.106685	190.947906	190.954620	0.040243	1.009967	1.009967	0.000000	-2.767329	-2.883152	0.199668	166.312451	167.025116	1.114148	2.936195	2.948617	0.010009	4.149121	4.148530	0.000870	86.390244	86.522102	0.304344	4.813981	4.892916	0.077959	-3.272527	-3.285714	0.014798	0.000000	0.000000	0.000000	600.811401	600.809753	0.003563	0.002706	0.002689	0.000065	1245.889893	1669.128662	289.208130	0.672630	0.673803	0.000877
FTIR_006277.LAB	1/30/2025	11:55:53.433	-2.995326	-2.910890	0.193334	-0.012942	-0.008090	0.002568	11.794845	11.320643	0.301166	167.396751	167.231354	0.944366	0.036549	0.031841	0.013465	1.933671	1.931849	0.006719	487.721336	551.474854	37.099922	1.010879	0.977627	0.054593	-0.033048	0.045233	0.079536	0.042099	-0.047007	0.067179	8.987219	8.639145	0.654778	190.990295	190.953293	0.038639	1.009967	1.009967	0.000000	-2.995326	-2.910890	0.193334	167.396751	167.231354	0.944366	2.934528	2.945565	0.009049	4.148644	4.148528	0.000870	87.149460	86.610023	0.347458	4.876297	4.889453	0.077839	-3.272527	-3.283516	0.014978	0.000000	0.000000	0.000000	600.813904	600.810913	0.002850	0.002756	0.002690	0.000065	1675.135620	1628.017334	249.870667	0.672529	0.673530	0.000793
FTIR_006278.LAB	1/30/2025	11:56:06.236	-3.202331	-2.941602	0.213869	-0.008893	-0.008268	0.002555	11.662406	11.352870	0.320130	167.041950	167.327957	0.858549	0.034208	0.031949	0.013481	1.931565	1.932679	0.006017	538.203720	544.872498	32.223331	0.941609	0.982489	0.047982	-0.126210	0.016674	0.085076	-0.023801	-0.032682	0.052381	8.706191	8.796261	0.387858	190.990814	190.952011	0.036974	1.009967	1.009967	0.000000	-3.202331	-2.941602	0.213869	167.041950	167.327957	0.858549	2.933361	2.942702	0.007705	4.148281	4.148361	0.000714	86.150497	86.522110	0.340651	4.768974	4.887722	0.080534	-3.285714	-3.283297	0.014922	0.000000	0.000000	0.000000	600.809692	600.811279	0.002287	0.002655	0.002688	0.000066	1548.701782	1568.269775	171.276947	0.672411	0.673287	0.000717
FTIR_006279.LAB	1/30/2025	11:56:19.075	-3.092814	-2.942485	0.214540	-0.006574	-0.008184	0.002599	11.865389	11.386415	0.356280	166.139867	167.255371	0.929706	0.029303	0.033728	0.011515	1.927300	1.932560	0.006120	499.756789	533.805603	25.513525	0.939368	0.975159	0.048456	0.081650	0.022563	0.087547	-0.059140	-0.040234	0.049907	9.029399	8.872830	0.344159	190.990814	190.950760	0.035179	1.009967	1.009967	0.000000	-3.092814	-2.942485	0.214540	166.139867	167.255371	0.929706	2.932120	2.940252	0.006604	4.147677	4.148300	0.000746	86.949669	86.570061	0.365378	4.897070	4.884953	0.079590	-3.279121	-3.281319	0.013900	0.000000	0.000000	0.000000	600.813721	600.811707	0.002206	0.002664	0.002680	0.000063	1300.369019	1536.373413	189.447067	0.671861	0.673029	0.000718
FTIR_006280.LAB	1/30/2025	11:56:31.918	-3.385616	-2.958351	0.242021	-0.003503	-0.007951	0.002918	11.488365	11.451946	0.298820	169.000498	167.366959	1.070003	0.019373	0.033893	0.011269	1.928150	1.931972	0.006244	516.397046	532.293091	26.105398	0.980695	0.979254	0.046834	0.211319	0.046890	0.103128	-0.012802	-0.036015	0.050302	8.815301	8.857999	0.343006	190.990814	190.951874	0.036352	1.009967	1.009967	0.000000	-3.385616	-2.958351	0.242021	169.000498	167.366959	1.070003	2.931447	2.938231	0.005764	4.147189	4.148300	0.000747	87.149460	86.606026	0.404966	4.914380	4.891877	0.078748	-3.272527	-3.278022	0.011171	0.000000	0.000000	0.000000	600.811096	600.812073	0.001852	0.002691	0.002687	0.000060	1152.701904	1497.459473	224.856171	0.672378	0.672856	0.000632
FTIR_006281.LAB	1/30/2025	11:56:44.749	-3.038944	-2.970492	0.242790	-0.007564	-0.007874	0.002917	11.414981	11.442589	0.298316	167.653612	167.248581	0.947781	0.031620	0.032294	0.010188	1.923998	1.931849	0.006402	486.075365	529.384338	29.611309	0.988591	0.972569	0.038841	0.165983	0.045245	0.100831	0.020378	-0.034896	0.051529	9.336984	8.838368	0.303393	190.990814	190.956299	0.038272	1.009967	1.009967	0.000000	-3.038944	-2.970492	0.242790	167.653612	167.248581	0.947781	2.930560	2.936489	0.005083	4.146317	4.148208	0.000927	86.430206	86.641991	0.366251	4.997469	4.902609	0.085509	-3.279121	-3.278242	0.011168	0.000000	0.000000	0.000000	600.810059	600.812195	0.001645	0.002726	0.002703	0.000043	2124.961670	1574.570312	292.255249	0.672019	0.672699	0.000625
FTIR_006282.LAB	1/30/2025	11:56:57.584	-3.166271	-3.031531	0.199916	-0.004500	-0.007947	0.002810	11.538200	11.460482	0.298129	167.675523	167.267792	0.954988	0.043291	0.032945	0.010701	1.931159	1.930699	0.005156	500.313005	522.729736	27.667568	0.932371	0.964060	0.037199	0.074817	0.054844	0.098343	-0.023809	-0.028072	0.047478	9.422017	8.943140	0.306224	190.990814	190.961929	0.038853	1.009967	1.009967	0.000000	-3.166271	-3.031531	0.199916	167.675523	167.267792	0.954988	2.929507	2.934875	0.004363	4.145467	4.147959	0.001272	86.709915	86.649979	0.366832	4.800133	4.890146	0.090838	-3.272527	-3.280000	0.008039	0.000000	0.000000	0.000000	600.808716	600.811646	0.001829	0.002654	0.002697	0.000046	1774.465820	1572.112183	290.253876	0.672207	0.672538	0.000499
FTIR_006283.LAB	1/30/2025	11:57:10.427	-2.599657	-3.010847	0.233641	-0.004530	-0.007492	0.002970	10.967600	11.431023	0.332477	166.917528	167.353851	0.868591	0.039585	0.034924	0.009790	1.924843	1.929998	0.005450	469.615005	514.971802	30.750360	0.833355	0.949606	0.055032	0.091656	0.055049	0.098426	0.068005	-0.008653	0.042322	9.307160	8.957506	0.320737	190.990814	190.970200	0.034719	1.009967	1.009967	0.000000	-2.599657	-3.010847	0.233641	166.917528	167.353851	0.868591	2.928983	2.933506	0.003749	4.144573	4.147509	0.001590	86.829788	86.677940	0.369025	4.786284	4.886338	0.094622	-3.248352	-3.276484	0.012681	0.000000	0.000000	0.000000	600.808960	600.811401	0.002018	0.002744	0.002707	0.000043	1984.788208	1621.912842	315.602570	0.672079	0.672386	0.000351
FTIR_006284.LAB	1/30/2025	11:57:23.258	-3.239518	-3.056081	0.229273	-0.004587	-0.006960	0.002966	11.330654	11.482744	0.257499	166.395794	167.286545	0.917812	0.033119	0.032720	0.006732	1.920199	1.929605	0.006030	471.431362	507.788330	31.779490	0.936012	0.951788	0.053893	0.128118	0.068767	0.098057	-0.085817	-0.017718	0.048387	8.826520	8.959480	0.319766	190.990814	190.978470	0.027376	1.009967	1.009967	0.000000	-3.239518	-3.056081	0.229273	166.395794	167.286545	0.917812	2.928538	2.932329	0.003180	4.143738	4.147001	0.001906	87.189415	86.713913	0.401556	4.782822	4.867989	0.095179	-3.243956	-3.271209	0.014213	0.000000	0.000000	0.000000	600.808289	600.810913	0.002145	0.002725	0.002710	0.000043	1461.559082	1599.850586	318.618286	0.671518	0.672241	0.000382
FTIR_006285.LAB	1/30/2025	11:57:36.095	-2.787812	-3.027562	0.244186	-0.006000	-0.006911	0.002978	12.135516	11.553381	0.328312	167.728662	167.226242	0.859466	0.027595	0.032105	0.006906	1.918725	1.927351	0.005363	485.736614	501.182281	28.289190	0.838116	0.942446	0.064789	0.173760	0.085447	0.100530	0.004980	-0.012298	0.047493	9.298127	9.015334	0.325812	190.990814	190.986481	0.013551	1.009967	1.009967	0.000000	-2.787812	-3.027562	0.244186	167.728662	167.226242	0.859466	2.928864	2.931411	0.002623	4.142941	4.146395	0.002147	86.989624	86.793816	0.363527	4.803595	4.844101	0.074182	-3.272527	-3.269890	0.013300	0.000000	0.000000	0.000000	600.805664	600.810120	0.002508	0.002770	0.002709	0.000042	1511.465942	1578.003784	316.188416	0.671732	0.672136	0.000361
FTIR_006286.LAB	1/30/2025	11:57:48.937	-3.376620	-3.088491	0.248023	-0.006515	-0.006561	0.002771	11.076559	11.527452	0.356435	166.326945	167.227692	0.857764	0.030170	0.032481	0.006659	1.924679	1.926429	0.004883	476.600320	493.185059	21.341604	0.999090	0.940008	0.061791	-0.059146	0.070890	0.110425	-0.062942	-0.013285	0.048526	8.713154	9.044207	0.276723	190.990814	190.990784	0.000166	1.009967	1.009967	0.000000	-3.376620	-3.088491	0.248023	166.326945	167.227692	0.857764	2.928217	2.930613	0.002182	4.141746	4.145658	0.002363	86.829788	86.837784	0.334741	4.928228	4.855525	0.077740	-3.272527	-3.269890	0.013300	0.000000	0.000000	0.000000	600.807007	600.809692	0.002645	0.002735	0.002712	0.000043	1387.183716	1592.133301	302.561707	0.671681	0.672042	0.000342
FTIR_006287.LAB	1/30/2025	11:58:01.767	-3.085837	-3.097542	0.245888	-0.005445	-0.005811	0.001633	11.080086	11.455976	0.368324	165.175395	167.005585	1.070401	0.035001	0.032326	0.006572	1.917255	1.924787	0.004937	480.782801	492.491150	21.649546	0.947641	0.933685	0.056764	0.083325	0.082527	0.104212	-0.029423	-0.020437	0.044565	9.304713	9.075956	0.287463	190.990814	190.990829	0.000016	1.009967	1.009967	0.000000	-3.085837	-3.097542	0.245888	165.175395	167.005585	1.070401	2.927581	2.929918	0.001882	4.140159	4.144809	0.002674	87.069542	86.829788	0.327345	4.924767	4.860372	0.080636	-3.263736	-3.269011	0.013397	0.000000	0.000000	0.000000	600.806396	600.808960	0.002374	0.002653	0.002702	0.000043	1133.047363	1537.924438	333.062714	0.670528	0.671841	0.000548
FTIR_006288.LAB	1/30/2025	11:58:14.604	-2.666762	-3.043985	0.276898	-0.007084	-0.005630	0.001325	11.509686	11.440703	0.361925	166.042562	166.905655	1.112456	0.009794	0.029885	0.009622	1.913440	1.922975	0.005470	503.261349	488.996979	15.357189	0.924735	0.931997	0.056753	0.025229	0.097671	0.078287	-0.018381	-0.019895	0.044553	9.189374	9.124274	0.257446	190.990814	190.990829	0.000016	1.009967	1.009967	0.000000	-2.666762	-3.043985	0.276898	166.042562	166.905655	1.112456	2.927623	2.929344	0.001563	4.138533	4.143834	0.003022	87.109497	86.925682	0.233148	4.879760	4.871451	0.074023	-3.268132	-3.267253	0.012047	0.000000	0.000000	0.000000	600.804871	600.808472	0.002679	0.002676	0.002704	0.000041	2118.650879	1594.919312	380.499603	0.670856	0.671686	0.000588
FTIR_006289.LAB	1/30/2025	11:58:27.446	-3.442152	-3.078919	0.304413	-0.006680	-0.005641	0.001334	12.076785	11.461843	0.394219	166.399362	166.931610	1.095505	0.036072	0.030562	0.009813	1.915231	1.921768	0.005735	485.007088	487.521973	14.910770	0.951153	0.933176	0.057044	0.130784	0.102584	0.078710	-0.024010	-0.016382	0.042450	9.597821	9.181117	0.294287	190.990814	190.990829	0.000016	1.009967	1.009967	0.000000	-3.442152	-3.078919	0.304413	166.399362	166.931610	1.095505	2.927240	2.928856	0.001347	4.136839	4.142751	0.003409	86.909706	86.921700	0.233034	4.813981	4.863142	0.075477	-3.274725	-3.266813	0.011639	0.000000	0.000000	0.000000	600.803650	600.807434	0.002364	0.002683	0.002706	0.000040	1878.429443	1652.725342	374.643890	0.670816	0.671581	0.000643
FTIR_006290.LAB	1/30/2025	11:58:40.276	-3.117028	-3.052060	0.285614	-0.003814	-0.005672	0.001281	11.946224	11.507629	0.423167	166.514456	166.682983	0.821702	0.031270	0.031752	0.008992	1.922945	1.921248	0.005312	485.306232	484.412933	10.931390	1.031962	0.938302	0.063705	0.079627	0.089415	0.068902	-0.032503	-0.018352	0.042722	10.080585	9.307646	0.379264	190.990814	190.990829	0.000016	1.009967	1.009967	0.000000	-3.117028	-3.052060	0.285614	166.514456	166.682983	0.821702	2.927375	2.928449	0.001062	4.134933	4.141525	0.003815	86.390244	86.845779	0.271143	5.018242	4.873528	0.089208	-3.259341	-3.265495	0.011667	0.000000	0.000000	0.000000	600.802429	600.806580	0.002473	0.002486	0.002685	0.000080	2124.254639	1749.880615	356.081635	0.669901	0.671334	0.000767
FTIR_006291.LAB	1/30/2025	11:58:53.112	-3.003317	-3.048497	0.286018	-0.000278	-0.004943	0.001971	10.643925	11.430525	0.504379	167.480787	166.665710	0.800565	0.035432	0.032133	0.009067	1.924626	1.921310	0.005352	486.949491	484.500336	10.949641	1.006679	0.940111	0.065522	0.150983	0.087915	0.067192	-0.038736	-0.024264	0.040814	9.158910	9.289839	0.381904	190.990814	190.990829	0.000016	1.009967	1.009967	0.000000	-3.003317	-3.048497	0.286018	167.480787	166.665710	0.800565	2.926777	2.928071	0.000885	4.132377	4.140131	0.004375	87.109497	86.913704	0.238602	4.803595	4.854140	0.079856	-3.257143	-3.263297	0.010856	0.000000	0.000000	0.000000	600.799927	600.805542	0.002933	0.002721	0.002685	0.000080	1492.845215	1686.668945	337.732880	0.669802	0.671112	0.000862
FTIR_006292.LAB	1/30/2025	11:59:05.952	-2.982591	-3.030129	0.283501	-0.005947	-0.005088	0.001988	11.652797	11.441983	0.508383	167.743156	166.672470	0.810270	0.033466	0.031150	0.008216	1.931370	1.921331	0.005395	469.768002	481.445801	10.288894	0.935487	0.940423	0.065488	0.058453	0.086279	0.067743	-0.006897	-0.022572	0.041184	9.008609	9.248497	0.388328	190.990814	190.990829	0.000016	1.009967	1.009967	0.000000	-2.982591	-3.030129	0.283501	167.743156	166.672470	0.810270	2.926502	2.927770	0.000853	4.130342	4.138618	0.004907	86.829788	86.925697	0.230085	4.862450	4.860372	0.077572	-3.268132	-3.262857	0.010525	0.000000	0.000000	0.000000	600.800842	600.804810	0.003055	0.002709	0.002690	0.000080	1555.306030	1664.753174	338.512512	0.669826	0.670874	0.000854
FTIR_006293.LAB	1/30/2025	11:59:18.788	-3.021555	-3.072319	0.240445	-0.006219	-0.005257	0.002007	11.561523	11.501375	0.480747	168.212404	166.801956	0.945899	0.036599	0.030852	0.007924	1.926309	1.921478	0.005519	518.393315	486.323639	14.681687	0.936472	0.950735	0.053838	0.079498	0.085063	0.067745	-0.022393	-0.031612	0.026339	8.435918	9.161373	0.464055	190.990814	190.990829	0.000016	1.009967	1.009967	0.000000	-3.021555	-3.072319	0.240445	168.212404	166.801956	0.945899	2.926435	2.927515	0.000830	4.127738	4.136935	0.005490	86.949669	86.937675	0.227643	4.938614	4.875605	0.076354	-3.261539	-3.264176	0.009255	0.000000	0.000000	0.000000	600.798889	600.803833	0.003190	0.002586	0.002674	0.000083	1692.476074	1635.521729	319.916260	0.669157	0.670582	0.000895
FTIR_006294.LAB	1/30/2025	11:59:31.621	-2.506753	-2.999043	0.290314	-0.008666	-0.005665	0.002255	11.309486	11.499259	0.481628	168.785032	167.040878	1.118000	0.027357	0.030276	0.007950	1.925412	1.921999	0.005630	519.679219	491.148437	16.990173	0.960472	0.953181	0.053651	-0.057549	0.066496	0.079122	-0.032578	-0.026288	0.018327	8.981611	9.176882	0.454105	190.990814	190.990829	0.000016	1.009967	1.009967	0.000000	-2.506753	-2.999043	0.290314	168.785032	167.040878	1.118000	2.926165	2.927278	0.000845	4.124808	4.135041	0.006112	86.550079	86.873741	0.238602	4.969773	4.894300	0.073962	-3.259341	-3.265714	0.006340	0.000000	0.000000	0.000000	600.797424	600.802673	0.003337	0.002650	0.002667	0.000082	1272.486450	1616.614502	336.497437	0.668469	0.670277	0.001047
FTIR_006295.LAB	1/30/2025	11:59:44.464	-3.131156	-3.033377	0.282761	-0.008285	-0.005893	0.002404	11.458609	11.431568	0.426705	166.566826	166.924683	1.098787	0.031904	0.030707	0.007906	1.918245	1.921951	0.005663	476.710836	490.245911	17.540442	1.057838	0.975153	0.045693	0.002276	0.049348	0.071508	-0.056657	-0.032452	0.016957	9.191068	9.166177	0.452187	190.990814	190.990829	0.000016	1.009967	1.009967	0.000000	-3.131156	-3.033377	0.282761	166.566826	166.924683	1.098787	2.926073	2.926999	0.000713	4.122147	4.132962	0.006640	86.829788	86.857758	0.235308	4.793209	4.893262	0.075435	-3.276923	-3.266154	0.006985	0.000000	0.000000	0.000000	600.794312	600.801575	0.004070	0.002634	0.002653	0.000074	1286.522095	1594.120239	351.492004	0.668112	0.669915	0.001112
