Spectrum	Date	Time	CH4 (PF) 191c	CH4 (PF) 191c average	CH4 (PF) 191c stdev	CH4 high%	CH4 high% average	CH4 high% stdev	CO ppm 191C (1of2)	CO ppm 191C (1of2) average	CO ppm 191C (1of2) stdev	CO2 ppm 191c	CO2 ppm 191c average	CO2 ppm 191c stdev	CO2% 191c	CO2% 191c average	CO2% 191c stdev	H2O% 191C	H2O% 191C average	H2O% 191C stdev	H2O ppm 191c	H2O ppm 191c average	H2O ppm 191c stdev	HCL 191C	HCL 191C average	HCL 191C stdev	Formaldehyde 191c	Formaldehyde 191c average	Formaldehyde 191c stdev	Formic acid 191C	Formic acid 191C average	Formic acid 191C stdev	Methyl chloride 191c	Methyl chloride 191c average	Methyl chloride 191c stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	CH4 autorange	CH4 autorange average	CH4 autorange stdev	CO2 autorange	CO2 autorange average	CO2 autorange stdev	Igram DC	Igram DC average	Igram DC stdev	Igram PP	Igram PP average	Igram PP stdev	phase Angle	phase Angle average	phase Angle stdev	laser PP	laser PP average	laser PP stdev	laser DC	laser DC average	laser DC stdev	Bad Scan counter	Bad Scan counter average	Bad Scan counter stdev	Centerburst Location	Centerburst Location average	Centerburst Location stdev	Linearizer Check	Linearizer Check average	Linearizer Check stdev	SNR 2500	SNR 2500 average	SNR 2500 stdev	sBeam @ 2500	sBeam @ 2500 average	sBeam @ 2500 stdev	
FTIR_000010.LAB	2/5/2025	09:33:18.186	-0.142745	-32.583534	103.021484	0.003147	0.001129	0.002513	-0.215844	-0.067564	0.113194	-0.815681	-0.385784	1.070381	-0.003565	-0.005560	0.006677	0.001887	0.002278	0.004651	-0.022764	0.391504	1.219676	-0.020829	-0.080937	0.053406	-0.040184	-0.011797	0.102891	0.003982	0.020686	0.051481	0.268265	-21.597004	67.417862	190.933594	190.964111	0.064337	1.015749	1.015749	0.000000	-0.142745	-32.583534	103.021484	-0.815681	-0.385784	1.070381	3.812914	3.812946	0.000429	4.282141	4.279489	0.003291	87.109497	86.805809	0.388876	5.032090	4.921650	0.075980	-3.309890	-3.320220	0.006221	0.000000	0.000000	0.000000	565.690247	565.692810	0.007457	0.002830	0.002925	0.000084	2425.766113	NaN	NaN	0.641505	0.641307	0.000268
FTIR_000011.LAB	2/5/2025	09:33:31.013	-0.442380	-32.676826	102.988625	0.004546	0.001490	0.002731	-0.022197	-0.056088	0.111176	-0.523413	-0.403806	1.071101	0.004400	-0.004627	0.007389	0.001232	0.002085	0.004651	0.203309	0.448955	1.192997	-0.068987	-0.077871	0.053092	0.033234	0.007304	0.089659	0.025004	0.017314	0.049789	-0.933187	-21.692753	67.384415	190.933594	190.948853	0.048253	1.015749	1.015749	0.000000	-0.442380	-32.676826	102.988625	-0.523413	-0.403806	1.071101	3.812922	3.812888	0.000384	4.283168	4.280503	0.002560	86.350288	86.733887	0.401004	5.000931	4.929267	0.080037	-3.309890	-3.319121	0.007012	0.000000	0.000000	0.000000	565.690369	565.691101	0.005404	0.002885	0.002925	0.000084	1564.156006	NaN	NaN	0.641422	0.641329	0.000268
FTIR_000012.LAB	2/5/2025	09:33:43.846	0.364705	-32.704540	102.978706	-0.001095	0.001092	0.002795	-0.067584	-0.073138	0.096138	0.630534	-0.420041	1.052006	-0.003274	-0.003096	0.005529	-0.004122	0.001529	0.005052	-0.265994	0.417817	1.208662	-0.117664	-0.086616	0.051548	-0.037955	0.000208	0.090205	0.035187	0.013079	0.045734	0.320429	-21.621023	67.409981	190.933594	190.933594	0.000000	1.015749	1.015749	0.000000	0.364705	-32.704540	102.978706	0.630534	-0.420041	1.052006	3.812946	3.812799	0.000199	4.283582	4.281455	0.001410	86.350288	86.677948	0.412605	4.810519	4.914380	0.087325	-3.314286	-3.317802	0.006487	0.000000	0.000000	0.000000	565.690186	565.689575	0.000882	0.002900	0.002919	0.000083	1369.901489	NaN	NaN	0.641792	0.641397	0.000292
FTIR_000013.LAB	2/5/2025	09:33:56.685	-0.228250	-0.148771	0.274453	0.000618	0.001515	0.002277	-0.104743	-0.093911	0.073671	0.112609	-0.100603	0.487503	0.001882	-0.002632	0.005751	-0.001055	0.000112	0.003018	-0.159080	0.022459	0.239337	-0.047698	-0.075274	0.045451	-0.026428	0.006655	0.085132	-0.001132	0.004667	0.038632	-0.508597	-0.325041	0.479077	190.933594	190.933594	0.000000	1.015749	1.015749	0.000000	-0.228250	-0.148771	0.274453	0.112609	-0.100603	0.487503	3.813231	3.812812	0.000223	4.283248	4.281822	0.001343	86.350288	86.693932	0.394312	4.928228	4.912650	0.086809	-3.312088	-3.317363	0.006730	0.000000	0.000000	0.000000	565.689026	565.689514	0.000832	0.003000	0.002913	0.000074	1704.914429	1585.604004	339.755554	0.641824	0.641469	0.000300
FTIR_000014.LAB	2/5/2025	09:34:09.513	0.078676	-0.121206	0.282789	0.000213	0.001386	0.002314	-0.050686	-0.098574	0.068657	0.847624	0.037255	0.543938	0.004250	-0.001742	0.006083	0.000940	-0.000379	0.002295	-0.059513	-0.011965	0.221516	-0.097001	-0.071582	0.041485	0.099022	0.010662	0.088735	0.044185	0.007925	0.040605	-0.307666	-0.264270	0.432114	190.933594	190.933594	0.000000	1.015749	1.015749	0.000000	0.078676	-0.121206	0.282789	0.847624	0.037255	0.543938	3.813322	3.812866	0.000275	4.283439	4.282156	0.001281	87.069542	86.721901	0.411420	5.028628	4.932384	0.088669	-3.312088	-3.316264	0.006589	0.000000	0.000000	0.000000	565.691528	565.689880	0.000891	0.002944	0.002923	0.000071	1405.555298	1583.109375	341.109802	0.641567	0.641494	0.000297
FTIR_000015.LAB	2/5/2025	09:34:22.345	0.510919	-0.075023	0.344639	0.000841	0.001770	0.001756	-0.154863	-0.104826	0.070839	-1.878198	-0.120352	0.814330	0.013594	-0.000409	0.007792	0.005175	0.000560	0.002467	-0.417707	-0.042010	0.255199	-0.106402	-0.076479	0.042507	0.001906	0.000930	0.083099	0.023938	0.007469	0.040374	0.879332	-0.202830	0.544725	190.933594	190.933594	0.000000	1.015749	1.015749	0.000000	0.510919	-0.075023	0.344639	-1.878198	-0.120352	0.814330	3.813112	3.812917	0.000268	4.281940	4.282310	0.001130	86.430206	86.685936	0.420441	4.807056	4.934114	0.085694	-3.312088	-3.314945	0.005865	0.000000	0.000000	0.000000	565.690491	565.690063	0.000807	0.003058	0.002938	0.000082	1492.395630	1600.098267	330.762177	0.641597	0.641504	0.000299
FTIR_000016.LAB	2/5/2025	09:34:35.184	-0.206450	-0.049458	0.321436	-0.000401	0.001603	0.001884	-0.277964	-0.125782	0.087826	0.171876	-0.136182	0.806095	0.011762	0.001005	0.008632	-0.000771	0.000239	0.002404	-0.419967	-0.105980	0.262373	-0.000438	-0.064521	0.045606	-0.005000	0.009224	0.077172	0.019031	0.010799	0.039750	-0.233373	-0.198123	0.544183	190.933594	190.933594	0.000000	1.015749	1.015749	0.000000	-0.206450	-0.049458	0.321436	0.171876	-0.136182	0.806095	3.812932	3.812956	0.000234	4.280753	4.282342	0.001074	86.470161	86.729889	0.363430	4.848601	4.931691	0.087933	-3.316483	-3.313846	0.003986	0.000000	0.000000	0.000000	565.689636	565.690125	0.000681	0.002916	0.002950	0.000068	1810.750732	1659.764282	306.304962	0.641367	0.641512	0.000293
FTIR_000017.LAB	2/5/2025	09:34:48.010	-0.498706	-0.070541	0.344871	0.000044	0.001446	0.001947	-0.154264	-0.119799	0.083049	0.540697	-0.130101	0.811470	0.002132	0.002667	0.006702	-0.003501	-0.000020	0.002667	0.582219	-0.070648	0.328049	0.049337	-0.048682	0.054965	-0.069225	0.012025	0.073289	-0.029219	0.015137	0.031055	-0.696868	-0.235327	0.566084	190.933594	190.933594	0.000000	1.015749	1.015749	0.000000	-0.498706	-0.070541	0.344871	0.540697	-0.130101	0.811470	3.812906	3.812996	0.000176	4.280125	4.282265	0.001210	87.109497	86.745865	0.377414	4.883222	4.920958	0.086489	-3.318681	-3.313406	0.002967	0.000000	0.000000	0.000000	565.688843	565.690063	0.000772	0.002942	0.002946	0.000067	1351.049561	1621.939941	319.820801	0.640792	0.641484	0.000348
FTIR_000018.LAB	2/5/2025	09:35:00.842	0.015330	-0.034519	0.331588	0.001797	0.001245	0.001774	-0.226571	-0.130418	0.089658	-0.225847	-0.110620	0.806040	0.002546	0.002542	0.006690	0.001797	0.000198	0.002722	0.282614	-0.005341	0.326736	-0.048319	-0.045512	0.053860	0.044428	0.017364	0.073534	-0.011031	0.007571	0.026546	-0.179077	-0.215403	0.563995	190.933594	190.933594	0.000000	1.015749	1.015749	0.000000	0.015330	-0.034519	0.331588	-0.225847	-0.110620	0.806040	3.812684	3.812991	0.000183	4.279861	4.282117	0.001409	86.350288	86.673950	0.377414	4.917842	4.924074	0.085674	-3.318681	-3.313627	0.003284	0.000000	0.000000	0.000000	565.686951	565.689758	0.001241	0.002915	0.002937	0.000064	1974.089722	1655.396484	338.800964	0.641298	0.641508	0.000323
FTIR_000019.LAB	2/5/2025	09:35:13.681	0.247409	-0.030149	0.335344	0.004652	0.001436	0.002036	0.117998	-0.115672	0.116281	1.052502	-0.008730	0.886663	0.012510	0.004624	0.006158	-0.001060	0.000052	0.002749	-0.032525	-0.030941	0.316691	-0.069120	-0.052712	0.051429	-0.113710	-0.011391	0.060636	0.062272	0.017222	0.027193	0.230451	-0.116029	0.543923	190.933594	190.933594	0.000000	1.015749	1.015749	0.000000	0.247409	-0.030149	0.335344	1.052502	-0.008730	0.886663	3.812636	3.812961	0.000215	4.278278	4.281653	0.001820	86.270370	86.586044	0.356131	4.983621	4.924074	0.085674	-3.323077	-3.314725	0.004371	0.000000	0.000000	0.000000	565.691345	565.689819	0.001340	0.002977	0.002937	0.000064	1171.958740	1627.053955	367.989990	0.640840	0.641400	0.000350
FTIR_000020.LAB	2/5/2025	09:35:26.507	0.149497	-0.000925	0.337170	-0.001509	0.000971	0.002131	-0.205587	-0.114646	0.115341	-0.410669	0.031772	0.854370	0.014120	0.006392	0.006084	-0.003844	-0.000521	0.002916	-0.038999	-0.032564	0.316686	0.032744	-0.047355	0.057546	-0.157235	-0.023096	0.076130	-0.011936	0.015630	0.028489	0.334238	-0.109432	0.549474	190.933594	190.933594	0.000000	1.015749	1.015749	0.000000	0.149497	-0.000925	0.337170	-0.410669	0.031772	0.854370	3.812607	3.812930	0.000243	4.278276	4.281267	0.002095	86.150497	86.490150	0.327480	4.921304	4.912995	0.076865	-3.327472	-3.316483	0.005579	0.000000	0.000000	0.000000	565.687622	565.689575	0.001503	0.002826	0.002936	0.000064	1285.486450	1513.025879	251.098221	0.641323	0.641382	0.000349
FTIR_000021.LAB	2/5/2025	09:35:39.340	0.171789	0.060492	0.301916	0.001648	0.000681	0.001755	-0.292799	-0.141706	0.122746	0.803259	0.164439	0.861554	0.001036	0.006056	0.006296	0.002385	-0.000406	0.003015	0.284982	-0.024397	0.324404	-0.094526	-0.049909	0.059157	0.094492	-0.016971	0.083294	-0.014802	0.011649	0.029785	-0.591003	-0.075213	0.500990	190.933594	190.933594	0.000000	1.015749	1.015749	0.000000	0.171789	0.060492	0.301916	0.803259	0.164439	0.861554	3.812610	3.812899	0.000263	4.276702	4.280620	0.002416	86.030617	86.458176	0.356928	5.042476	4.917150	0.083022	-3.331868	-3.318681	0.006872	0.000000	0.000000	0.000000	565.687988	565.689331	0.001555	0.002836	0.002931	0.000070	1532.881104	1509.898315	250.584854	0.641025	0.641343	0.000366
FTIR_000022.LAB	2/5/2025	09:35:52.237	-0.717118	-0.047690	0.367495	0.002523	0.001043	0.001721	0.002282	-0.134720	0.129250	0.553258	0.156711	0.857245	-0.004979	0.005885	0.006592	-0.001261	-0.000120	0.002747	-0.130899	-0.010887	0.315928	-0.071555	-0.045298	0.054935	-0.003200	-0.013495	0.083046	0.033102	0.011441	0.029609	-0.432160	-0.150472	0.491388	190.933594	190.933594	0.000000	1.015749	1.015749	0.000000	-0.717118	-0.047690	0.367495	0.553258	0.156711	0.857245	3.812657	3.812870	0.000273	4.276146	4.279877	0.002544	85.990662	86.422218	0.385944	4.869373	4.923035	0.076449	-3.329670	-3.320220	0.007475	0.000000	0.000000	0.000000	565.686340	565.689026	0.001788	0.002925	0.002934	0.000070	1386.920410	1511.600220	249.584229	0.640510	0.641214	0.000413
FTIR_000023.LAB	2/5/2025	09:36:05.005	0.306551	0.005790	0.377088	0.003681	0.001349	0.001900	0.036410	-0.120604	0.140137	1.672856	0.312736	0.981333	0.012183	0.006915	0.006701	0.002160	0.000202	0.002812	-0.052074	-0.000187	0.312140	-0.053168	-0.045845	0.054989	0.064286	-0.004424	0.086364	-0.060405	0.005514	0.037331	-0.999524	-0.199565	0.551936	190.933594	190.933594	0.000000	1.015749	1.015749	0.000000	0.306551	0.005790	0.377088	1.672856	0.312736	0.981333	3.812321	3.812779	0.000290	4.275229	4.279075	0.002626	86.030617	86.390251	0.405316	4.876297	4.917842	0.077809	-3.329670	-3.321978	0.007417	0.000000	0.000000	0.000000	565.687134	565.688843	0.001880	0.002906	0.002925	0.000066	1409.588013	1482.067627	241.510269	0.640356	0.641068	0.000432
FTIR_000024.LAB	2/5/2025	09:36:17.836	0.271123	0.025034	0.386026	0.000597	0.001387	0.001879	-0.342172	-0.149753	0.153642	0.465988	0.274572	0.965514	-0.013376	0.005153	0.009296	-0.002515	-0.000144	0.002922	0.156632	0.021428	0.315045	-0.087739	-0.044919	0.054102	0.004836	-0.013842	0.078618	0.013629	0.002458	0.034992	-0.057962	-0.174595	0.552150	190.933594	190.933594	0.000000	1.015749	1.015749	0.000000	0.271123	0.025034	0.386026	0.465988	0.274572	0.965514	3.812294	3.812676	0.000257	4.274023	4.278133	0.002575	86.150497	86.298347	0.331679	4.876297	4.902609	0.068003	-3.325275	-3.323297	0.006589	0.000000	0.000000	0.000000	565.689575	565.688599	0.001650	0.002827	0.002913	0.000072	1336.954224	1475.207520	244.875931	0.640670	0.640978	0.000410
FTIR_000025.LAB	2/5/2025	09:36:30.675	-0.483375	-0.074395	0.374860	0.001154	0.001419	0.001871	0.011533	-0.133113	0.161820	0.570042	0.519396	0.600319	0.004050	0.004198	0.008810	0.002719	-0.000389	0.002497	0.089751	0.072174	0.274744	-0.057085	-0.039987	0.049965	-0.211788	-0.035212	0.099997	0.018025	0.001867	0.034637	0.061233	-0.256404	0.424493	190.933594	190.933594	0.000000	1.015749	1.015749	0.000000	-0.483375	-0.074395	0.374860	0.570042	0.519396	0.600319	3.812093	3.812574	0.000266	4.273157	4.277255	0.002630	86.270370	86.282364	0.328454	4.900532	4.911957	0.059273	-3.323077	-3.324396	0.005303	0.000000	0.000000	0.000000	565.688416	565.688354	0.001510	0.002923	0.002899	0.000052	1183.572144	1444.325073	261.384460	0.640356	0.640854	0.000389
FTIR_000026.LAB	2/5/2025	09:36:43.574	-0.623397	-0.116090	0.412480	0.003186	0.001777	0.001827	-0.089218	-0.114239	0.153859	-1.102919	0.391917	0.788252	0.002466	0.003269	0.008405	0.003786	0.000066	0.002815	-0.117171	0.102453	0.227019	-0.154608	-0.055404	0.059316	-0.047673	-0.039479	0.099474	0.009134	0.000877	0.034231	0.367540	-0.196313	0.468380	190.934082	190.933640	0.000154	1.015749	1.015749	0.000000	-0.623397	-0.116090	0.412480	-1.102919	0.391917	0.788252	3.811965	3.812477	0.000296	4.271345	4.276315	0.002907	86.350288	86.270378	0.322980	4.841677	4.911264	0.060130	-3.318681	-3.324615	0.004974	0.000000	0.000000	0.000000	565.685974	565.688049	0.001613	0.002961	0.002904	0.000055	1618.563477	1425.106201	237.415283	0.640324	0.640749	0.000376
FTIR_000027.LAB	2/5/2025	09:36:56.334	-0.462030	-0.112422	0.408847	0.002513	0.002024	0.001731	-0.011772	-0.099990	0.156319	1.257779	0.463625	0.834548	0.006009	0.003656	0.008436	0.001759	0.000593	0.002554	-0.075073	0.036724	0.157048	0.029258	-0.057412	0.055600	-0.073031	-0.039859	0.099607	0.024772	0.006276	0.033199	-0.375515	-0.164178	0.440410	190.971741	190.937454	0.012047	1.015749	1.015749	0.000000	-0.462030	-0.112422	0.408847	1.257779	0.463625	0.834548	3.811495	3.812336	0.000390	4.270806	4.275382	0.003041	86.390244	86.198448	0.148081	4.803595	4.903302	0.068890	-3.318681	-3.324615	0.004974	0.000000	0.000000	0.000000	565.686523	565.687805	0.001647	0.002862	0.002896	0.000055	1309.863403	1420.987793	239.193359	0.639823	0.640652	0.000475
FTIR_000028.LAB	2/5/2025	09:37:09.170	0.581408	-0.055814	0.463973	0.001062	0.001951	0.001757	-0.341317	-0.111464	0.170235	0.516291	0.537839	0.798649	0.003511	0.003753	0.008427	-0.000897	0.000323	0.002555	-0.157994	-0.007337	0.141428	-0.050493	-0.057629	0.055564	0.086711	-0.035631	0.104367	-0.001629	0.007216	0.032785	0.486620	-0.097608	0.485872	191.009888	190.945084	0.025724	1.015749	1.015749	0.000000	0.581408	-0.055814	0.463973	0.516291	0.537839	0.798649	3.811337	3.812201	0.000479	4.269519	4.274348	0.003106	86.989624	86.262375	0.290475	4.903994	4.901917	0.068704	-3.318681	-3.324615	0.004974	0.000000	0.000000	0.000000	565.684143	565.687500	0.002006	0.002981	0.002903	0.000061	1074.037109	1330.982544	166.120651	0.640008	0.640523	0.000455
