Spectrum	Date	Time	CH4 (PF) 191c	CH4 (PF) 191c average	CH4 (PF) 191c stdev	CH4 high%	CH4 high% average	CH4 high% stdev	CO ppm 191C (1of2)	CO ppm 191C (1of2) average	CO ppm 191C (1of2) stdev	CO2 ppm 191c	CO2 ppm 191c average	CO2 ppm 191c stdev	CO2% 191c	CO2% 191c average	CO2% 191c stdev	H2O% 191C	H2O% 191C average	H2O% 191C stdev	H2O ppm 191c	H2O ppm 191c average	H2O ppm 191c stdev	HCL 191C	HCL 191C average	HCL 191C stdev	Formaldehyde 191c	Formaldehyde 191c average	Formaldehyde 191c stdev	Formic acid 191C	Formic acid 191C average	Formic acid 191C stdev	Methyl chloride 191c	Methyl chloride 191c average	Methyl chloride 191c stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	CH4 autorange	CH4 autorange average	CH4 autorange stdev	CO2 autorange	CO2 autorange average	CO2 autorange stdev	Igram DC	Igram DC average	Igram DC stdev	Igram PP	Igram PP average	Igram PP stdev	phase Angle	phase Angle average	phase Angle stdev	laser PP	laser PP average	laser PP stdev	laser DC	laser DC average	laser DC stdev	Bad Scan counter	Bad Scan counter average	Bad Scan counter stdev	Centerburst Location	Centerburst Location average	Centerburst Location stdev	Linearizer Check	Linearizer Check average	Linearizer Check stdev	SNR 2500	SNR 2500 average	SNR 2500 stdev	sBeam @ 2500	sBeam @ 2500 average	sBeam @ 2500 stdev	
FTIR_003327.LAB	2/10/2025	11:55:54.851	-0.655767	-13.229811	29.095644	-0.000079	-0.000925	0.002732	0.250949	0.160416	0.091337	-1.584582	0.486877	2.650008	0.011896	0.003518	0.005822	-0.001474	-0.000343	0.003483	-0.749881	3.018832	8.400983	-0.019919	0.025913	0.082094	-0.024122	0.042976	0.060916	0.075862	-0.005012	0.061931	0.146056	1.676952	3.454172	191.156128	191.154251	0.003629	1.008993	1.009001	0.000005	-0.655767	-13.229811	29.095644	-1.584582	0.486877	2.650008	3.805684	3.805384	0.000253	4.205476	4.206220	0.000718	85.790871	86.014633	0.206858	4.800133	4.818135	0.063762	-3.265934	-3.272088	0.007832	0.000000	0.000000	0.000000	589.686340	589.686829	0.001502	0.003005	0.003131	0.000083	1023.531921	NaN	NaN	0.633062	0.633214	0.000309
FTIR_003328.LAB	2/10/2025	11:56:07.683	-0.348220	-11.082879	26.549973	0.001077	-0.000591	0.002577	-0.221407	0.096779	0.175989	-1.324487	0.184983	2.482917	-0.005512	0.002013	0.006380	-0.002295	-0.000669	0.003215	-0.761638	2.388754	7.670932	-0.002529	0.021173	0.074340	0.146817	0.060283	0.069035	-0.033445	-0.009751	0.056596	0.076000	1.410127	3.157881	191.156128	191.154556	0.003335	1.008963	1.008995	0.000016	-0.348220	-11.082879	26.549973	-1.324487	0.184983	2.482917	3.805638	3.805426	0.000249	4.204969	4.206012	0.000821	85.591080	85.944038	0.253244	4.841677	4.822059	0.057834	-3.272527	-3.272161	0.007008	0.000000	0.000000	0.000000	589.688049	589.687012	0.001433	0.003103	0.003126	0.000075	1683.035034	NaN	NaN	0.632773	0.633140	0.000330
FTIR_003329.LAB	2/10/2025	11:56:20.517	0.475256	-9.431717	24.627260	0.001370	-0.000311	0.002466	0.130015	0.101527	0.161146	-0.907533	0.028909	2.303890	0.004956	0.002434	0.005930	-0.001126	-0.000734	0.002940	-0.092840	2.034240	7.065109	-0.082587	0.006350	0.078379	-0.008477	0.050460	0.068168	-0.013850	-0.010337	0.051688	0.047566	1.215475	2.928379	191.119934	191.149628	0.013438	1.008858	1.008975	0.000054	0.475256	-9.431717	24.627260	-0.907533	0.028909	2.303890	3.805843	3.805486	0.000277	4.204755	4.205832	0.000887	85.351326	85.859367	0.321919	4.803595	4.819421	0.053255	-3.283516	-3.273783	0.007704	0.000000	0.000000	0.000000	589.685364	589.686829	0.001452	0.003038	0.003114	0.000076	1178.459595	NaN	NaN	0.632259	0.633015	0.000449
FTIR_003330.LAB	2/10/2025	11:56:33.358	0.088117	-8.241737	23.047499	-0.003519	-0.000712	0.002549	0.110777	0.102683	0.149228	0.113047	0.039426	2.133195	-0.000604	0.002054	0.005594	-0.004840	-0.001247	0.003085	-0.562189	1.709687	6.605121	0.023545	0.008499	0.072819	-0.222313	0.016363	0.115255	-0.019746	-0.011513	0.047969	1.533210	1.255192	2.713479	191.086182	191.141693	0.025647	1.008702	1.008941	0.000109	0.088117	-8.241737	23.047499	0.113047	0.039426	2.133195	3.806198	3.805575	0.000359	4.203983	4.205601	0.001050	85.431244	85.805847	0.334273	4.800133	4.817010	0.049774	-3.285714	-3.275275	0.008286	0.000000	0.000000	0.000000	589.687012	589.686829	0.001347	0.003190	0.003123	0.000076	1122.148437	NaN	NaN	0.632674	0.632972	0.000433
FTIR_003331.LAB	2/10/2025	11:56:46.189	0.060270	-7.319292	21.735844	-0.001406	-0.000789	0.002396	0.168003	0.109941	0.141278	0.320332	0.070638	1.997617	-0.004380	0.001339	0.005655	-0.006690	-0.001852	0.003409	-1.119916	1.395286	6.250103	-0.076166	-0.000908	0.073731	0.288185	0.046566	0.140829	-0.019285	-0.012376	0.044946	0.063994	1.122837	2.569097	191.031082	191.129410	0.043987	1.008702	1.008915	0.000129	0.060270	-7.319292	21.735844	0.320332	0.070638	1.997617	3.806276	3.805653	0.000409	4.203428	4.205359	0.001220	85.710953	85.795303	0.314280	4.779360	4.812827	0.048221	-3.274725	-3.275214	0.007753	0.000000	0.000000	0.000000	589.686401	589.686768	0.001267	0.003105	0.003121	0.000071	1277.238403	NaN	NaN	0.632786	0.632951	0.000410
FTIR_003332.LAB	2/10/2025	11:56:59.021	0.265213	-6.560842	20.632627	-0.001935	-0.000904	0.002288	0.131964	0.112143	0.133380	-0.910358	-0.027461	1.908749	0.007987	0.002004	0.005731	0.001691	-0.001498	0.003403	-0.263337	1.229424	5.915951	-0.054391	-0.006256	0.071542	0.074307	0.049340	0.133065	-0.007425	-0.011881	0.042404	-0.211793	0.989374	2.458662	191.003540	191.116821	0.057479	1.008702	1.008893	0.000139	0.265213	-6.560842	20.632627	-0.910358	-0.027461	1.908749	3.806290	3.805717	0.000435	4.203311	4.205155	0.001320	86.550079	85.870773	0.380480	4.758588	4.807403	0.048591	-3.263736	-3.274066	0.008161	0.000000	0.000000	0.000000	589.686340	589.686768	0.001203	0.003059	0.003115	0.000070	1656.193848	NaN	NaN	0.632667	0.632923	0.000397
FTIR_003333.LAB	2/10/2025	11:57:11.865	-0.076167	-0.041797	0.477407	-0.001817	-0.000509	0.001591	0.113033	0.104340	0.130501	-2.140602	-0.748707	0.819912	0.001768	0.002326	0.005605	-0.002726	-0.001344	0.003298	-1.125058	-0.687701	0.328745	-0.014761	-0.023458	0.042741	0.132797	0.054617	0.135442	-0.003262	-0.014640	0.040648	-0.457544	0.160627	0.561487	190.984955	191.100525	0.069529	1.008702	1.008863	0.000145	-0.076167	-0.041797	0.477407	-2.140602	-0.748707	0.819912	3.806186	3.805833	0.000381	4.203464	4.204778	0.001192	85.870789	85.838814	0.363697	5.007855	4.828521	0.079481	-3.259341	-3.271868	0.008915	0.000000	0.000000	0.000000	589.684875	589.686768	0.001203	0.003007	0.003098	0.000073	1805.283813	1367.009888	264.625916	0.632642	0.632856	0.000379
FTIR_003334.LAB	2/10/2025	11:57:24.694	-0.233621	-0.074016	0.478502	-0.002320	-0.000761	0.001664	-0.107300	0.072314	0.139845	0.289021	-0.716677	0.856493	-0.000164	0.001856	0.005596	-0.008094	-0.002282	0.003767	-0.272231	-0.628476	0.346241	-0.031388	-0.029232	0.039001	0.045959	0.052344	0.135370	0.045035	-0.004162	0.041229	0.015045	0.194935	0.538315	190.927246	191.077744	0.085225	1.008702	1.008833	0.000144	-0.233621	-0.074016	0.478502	0.289021	-0.716677	0.856493	3.806151	3.805893	0.000379	4.203340	4.204451	0.001077	85.591080	85.770882	0.336564	4.820905	4.817789	0.071352	-3.265934	-3.270550	0.008696	0.000000	0.000000	0.000000	589.686951	589.686646	0.001160	0.003211	0.003096	0.000070	1519.949829	1376.979126	268.701233	0.632712	0.632766	0.000273
FTIR_003335.LAB	2/10/2025	11:57:37.529	0.350329	0.052493	0.390707	-0.000946	-0.000864	0.001637	0.051914	0.075799	0.138745	-2.031862	-0.817891	0.950886	-0.002641	0.001075	0.005627	-0.003369	-0.003098	0.002834	-0.607955	-0.618162	0.345040	0.108724	-0.021076	0.056643	-0.084702	0.032918	0.140104	0.055470	0.000534	0.045306	0.216109	0.199449	0.538280	190.927246	191.054855	0.092278	1.008702	1.008803	0.000136	0.350329	0.052493	0.390707	-2.031862	-0.817891	0.950886	3.805601	3.805923	0.000337	4.202806	4.204119	0.001014	85.431244	85.726929	0.350482	4.879760	4.825406	0.073695	-3.272527	-3.270769	0.008718	0.000000	0.000000	0.000000	589.687256	589.686523	0.000909	0.003107	0.003095	0.000070	1367.714478	1392.919189	262.234009	0.632623	0.632750	0.000277
FTIR_003336.LAB	2/10/2025	11:57:50.372	-0.430020	-0.050461	0.365370	-0.004175	-0.001375	0.001803	0.061598	0.068955	0.137454	-0.395075	-0.857210	0.921056	-0.004004	0.000930	0.005748	-0.003339	-0.003226	0.002811	-1.095215	-0.665026	0.376685	0.043482	-0.010599	0.058051	-0.032932	0.031552	0.140734	-0.018114	0.006124	0.037934	-0.294911	0.113373	0.541989	190.927246	191.031967	0.092753	1.008702	1.008773	0.000119	-0.430020	-0.050461	0.365370	-0.395075	-0.857210	0.921056	3.805218	3.805909	0.000365	4.202383	4.203791	0.000990	86.070580	85.738914	0.360882	4.796670	4.828867	0.071158	-3.281319	-3.272527	0.008912	0.000000	0.000000	0.000000	589.684509	589.686340	0.001107	0.003061	0.003089	0.000070	1231.250122	1386.480591	265.656097	0.632570	0.632677	0.000200
FTIR_003337.LAB	2/10/2025	11:58:03.202	0.255858	0.040701	0.306555	-0.001391	-0.001506	0.001745	-0.189126	0.024947	0.143046	-0.843031	-0.783055	0.885139	0.005363	0.000277	0.004624	-0.006956	-0.003775	0.002962	-0.694751	-0.659513	0.375707	0.009817	-0.007625	0.058281	-0.008433	0.033121	0.140131	-0.053966	-0.006859	0.033355	-0.356444	0.063123	0.561563	190.927246	191.009079	0.086757	1.008702	1.008744	0.000091	0.255858	0.040701	0.306555	-0.843031	-0.783055	0.885139	3.804848	3.805825	0.000495	4.201245	4.203368	0.001089	86.230415	85.782883	0.393229	4.900532	4.838907	0.073691	-3.274725	-3.273407	0.008619	0.000000	0.000000	0.000000	589.684387	589.686157	0.001263	0.003129	0.003101	0.000064	1180.481934	1402.175537	245.718628	0.632756	0.632646	0.000153
FTIR_003338.LAB	2/10/2025	11:58:16.035	-0.344859	0.041037	0.306083	-0.000766	-0.001690	0.001525	-0.064916	0.040596	0.119767	1.083816	-0.542225	1.036195	0.005847	0.001413	0.004435	0.001552	-0.003390	0.003394	-0.209495	-0.604299	0.398888	0.010861	-0.006286	0.058565	0.031634	0.021602	0.134362	-0.024321	-0.005946	0.032665	0.245059	0.080029	0.564531	190.927246	190.986191	0.072706	1.008702	1.008718	0.000049	-0.344859	0.041037	0.306083	1.083816	-0.542225	1.036195	3.804886	3.805749	0.000577	4.200962	4.202967	0.001169	85.670998	85.790878	0.389695	4.848601	4.839600	0.073752	-3.263736	-3.272527	0.009150	0.000000	0.000000	0.000000	589.685242	589.685852	0.001084	0.003149	0.003106	0.000066	1513.644775	1385.236572	229.509827	0.632302	0.632599	0.000179
FTIR_003339.LAB	2/10/2025	11:58:28.987	0.036742	-0.002814	0.265712	-0.000235	-0.001851	0.001222	0.264232	0.054018	0.137158	-0.471537	-0.498625	1.028258	0.003889	0.001306	0.004353	-0.002326	-0.003510	0.003325	-0.656722	-0.660687	0.356115	-0.028980	-0.000926	0.052993	0.046612	0.027111	0.134121	0.069703	0.002409	0.040229	0.394016	0.114674	0.572886	190.927246	190.966919	0.057204	1.008702	1.008702	0.000000	0.036742	-0.002814	0.265712	-0.471537	-0.498625	1.028258	3.804707	3.805636	0.000662	4.200451	4.202537	0.001229	86.590042	85.914734	0.429313	4.800133	4.839253	0.073948	-3.254945	-3.269670	0.009777	0.000000	0.000000	0.000000	589.683655	589.685669	0.001283	0.003101	0.003112	0.000062	1730.172485	1440.407715	240.337326	0.631830	0.632556	0.000288
FTIR_003340.LAB	2/10/2025	11:58:41.706	-0.048924	-0.016518	0.264030	0.001809	-0.001318	0.001535	0.165138	0.059454	0.140690	0.122585	-0.497671	1.028893	0.004453	0.001812	0.004400	-0.002624	-0.003288	0.003300	-0.795964	-0.684064	0.356604	-0.043369	-0.007617	0.053778	0.045731	0.053916	0.101568	-0.024068	0.001977	0.040515	0.353532	-0.003294	0.309018	190.927246	190.951019	0.039828	1.008702	1.008702	0.000000	-0.048924	-0.016518	0.264030	0.122585	-0.497671	1.028893	3.804716	3.805488	0.000688	4.200760	4.202215	0.001230	85.870789	85.958694	0.395479	4.779360	4.837177	0.075446	-3.248352	-3.265934	0.010098	0.000000	0.000000	0.000000	589.684387	589.685425	0.001244	0.003132	0.003106	0.000056	1224.846924	1450.677490	227.053833	0.632761	0.632565	0.000293
FTIR_003341.LAB	2/10/2025	11:58:54.539	0.510799	0.028535	0.312565	0.000997	-0.001078	0.001699	-0.041417	0.038512	0.138303	-0.443325	-0.574037	0.989000	-0.005196	0.001730	0.004533	-0.000732	-0.002692	0.003152	-0.861846	-0.658257	0.329895	0.030310	0.003030	0.049029	0.008078	0.025905	0.059831	-0.024615	0.001444	0.040860	-0.155405	-0.025234	0.311489	190.927246	190.940643	0.028588	1.008702	1.008702	0.000000	0.510799	0.028535	0.312565	-0.443325	-0.574037	0.989000	3.804407	3.805301	0.000703	4.200898	4.201962	0.001213	86.350288	86.022629	0.402592	4.765512	4.835792	0.076741	-3.252747	-3.263736	0.010361	0.000000	0.000000	0.000000	589.683899	589.685181	0.001272	0.003133	0.003109	0.000057	1431.378784	1466.091553	219.062744	0.632299	0.632516	0.000293
FTIR_003342.LAB	2/10/2025	11:59:07.382	0.267985	0.028812	0.312800	0.002610	-0.000623	0.002022	-0.092441	0.016072	0.139654	0.934151	-0.389586	1.086503	0.005075	0.001439	0.004165	-0.002541	-0.003116	0.002758	-0.849345	-0.716858	0.302891	0.055160	0.013986	0.046969	-0.082679	0.010206	0.065998	-0.002165	0.001970	0.040767	-0.453222	-0.049376	0.335951	190.927246	190.933014	0.018249	1.008702	1.008702	0.000000	0.267985	0.028812	0.312800	0.934151	-0.389586	1.086503	3.804008	3.805073	0.000717	4.200450	4.201676	0.001196	85.391281	85.906754	0.400672	4.942077	4.854140	0.078153	-3.259341	-3.263297	0.010453	0.000000	0.000000	0.000000	589.683899	589.684937	0.001252	0.003063	0.003109	0.000056	1757.359619	1476.208252	230.836914	0.632085	0.632458	0.000316
FTIR_003343.LAB	2/10/2025	11:59:20.212	-0.505226	-0.014094	0.355334	-0.001900	-0.000631	0.002027	-0.080337	-0.003265	0.138115	0.305860	-0.144940	0.909424	0.004615	0.001724	0.004285	0.003017	-0.002541	0.003377	-0.686430	-0.672995	0.266822	-0.039186	0.011543	0.049212	-0.101148	-0.013188	0.058784	-0.031334	-0.000838	0.042111	0.573614	0.053739	0.354488	190.927246	190.927246	0.000000	1.008702	1.008702	0.000000	-0.505226	-0.014094	0.355334	0.305860	-0.144940	0.909424	3.804036	3.804858	0.000667	4.200039	4.201333	0.001115	85.271408	85.846817	0.448613	4.758588	4.829214	0.061698	-3.270330	-3.264395	0.010568	0.000000	0.000000	0.000000	589.684875	589.684937	0.001252	0.003140	0.003123	0.000044	1231.215576	1418.801514	210.382294	0.631962	0.632390	0.000344
FTIR_003344.LAB	2/10/2025	11:59:33.045	-0.392256	-0.029957	0.369483	-0.001225	-0.000522	0.001954	0.100076	0.017472	0.136316	-1.319972	-0.305839	0.964766	-0.009188	0.000821	0.005504	0.001239	-0.001608	0.002932	-0.200436	-0.665816	0.279470	0.024394	0.017121	0.046913	0.042864	-0.013498	0.058445	0.010212	-0.004320	0.039238	-0.325614	0.019674	0.374427	190.927246	190.927246	0.000000	1.008702	1.008702	0.000000	-0.392256	-0.029957	0.369483	-1.319972	-0.305839	0.964766	3.803968	3.804639	0.000542	4.199795	4.200979	0.000959	85.351326	85.822838	0.469709	4.855525	4.832676	0.062150	-3.265934	-3.264396	0.010568	0.000000	0.000000	0.000000	589.683716	589.684631	0.001071	0.003040	0.003106	0.000038	1194.940308	1386.300537	217.987274	0.631824	0.632301	0.000366
FTIR_003345.LAB	2/10/2025	11:59:45.888	0.289832	-0.036007	0.363003	-0.000138	-0.000441	0.001951	-0.018937	0.010387	0.136168	0.605708	-0.042082	0.784081	0.004409	0.001526	0.005462	-0.004126	-0.001684	0.002992	-1.075840	-0.712604	0.306560	0.029023	0.009151	0.034837	-0.109334	-0.015961	0.062179	0.031097	-0.006757	0.035710	-0.455724	-0.047510	0.394974	190.927246	190.927246	0.000000	1.008702	1.008702	0.000000	0.289832	-0.036007	0.363003	0.605708	-0.042082	0.784081	3.804115	3.804491	0.000443	4.199622	4.200661	0.000801	86.390244	85.918739	0.478688	4.755126	4.820212	0.064124	-3.252747	-3.262418	0.010727	0.000000	0.000000	0.000000	589.685059	589.684387	0.000567	0.003121	0.003107	0.000039	1349.091187	1384.438232	218.243103	0.632387	0.632278	0.000350
