Spectrum	Date	Time	CH4 (PF) 191c	CH4 (PF) 191c average	CH4 (PF) 191c stdev	CH4 high%	CH4 high% average	CH4 high% stdev	CO ppm 191C (1of2)	CO ppm 191C (1of2) average	CO ppm 191C (1of2) stdev	CO2 ppm 191c	CO2 ppm 191c average	CO2 ppm 191c stdev	CO2% 191c	CO2% 191c average	CO2% 191c stdev	H2O% 191C	H2O% 191C average	H2O% 191C stdev	H2O ppm 191c	H2O ppm 191c average	H2O ppm 191c stdev	HCL 191C	HCL 191C average	HCL 191C stdev	Formaldehyde 191c	Formaldehyde 191c average	Formaldehyde 191c stdev	Formic acid 191C	Formic acid 191C average	Formic acid 191C stdev	Methyl chloride 191c	Methyl chloride 191c average	Methyl chloride 191c stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	CH4 autorange	CH4 autorange average	CH4 autorange stdev	CO2 autorange	CO2 autorange average	CO2 autorange stdev	Igram DC	Igram DC average	Igram DC stdev	Igram PP	Igram PP average	Igram PP stdev	phase Angle	phase Angle average	phase Angle stdev	laser PP	laser PP average	laser PP stdev	laser DC	laser DC average	laser DC stdev	Bad Scan counter	Bad Scan counter average	Bad Scan counter stdev	Centerburst Location	Centerburst Location average	Centerburst Location stdev	Linearizer Check	Linearizer Check average	Linearizer Check stdev	SNR 2500	SNR 2500 average	SNR 2500 stdev	sBeam @ 2500	sBeam @ 2500 average	sBeam @ 2500 stdev	
FTIR_008862.LAB	9/27/2024	17:21:40.137	22.904541	7.017889	5.843818	-0.001124	-0.003638	0.002836	0.115937	-0.019203	0.133554	2.703881	1.703885	0.895935	0.002627	0.005139	0.005149	0.956311	0.849065	0.066348	4221.579521	4758.783691	213.610199	0.378761	0.368525	0.048835	-0.201044	-0.195765	0.084659	-0.048566	-0.016531	0.041108	1.134961	0.375990	0.506582	190.994522	190.895752	0.035184	0.991335	0.991335	0.000000	22.904541	7.017889	5.843818	2.703881	1.703885	0.895935	3.852921	3.899841	0.017139	4.131024	4.160146	0.012166	86.230415	86.178467	0.418687	4.938614	4.847217	0.073969	-3.259341	-3.281758	0.012073	0.000000	0.000000	0.000000	584.668152	584.675842	0.004297	0.002065	0.002157	0.000083	1776.328247	1581.605103	211.700714	0.715963	0.718183	0.001263
FTIR_008863.LAB	9/27/2024	17:21:52.975	26.355012	8.829412	8.478516	-0.002494	-0.003346	0.002783	0.050143	-0.019760	0.133218	3.938395	1.975010	1.118281	0.000481	0.005112	0.005176	1.117365	0.877224	0.107237	3506.700187	4649.891113	451.316620	0.422807	0.371057	0.051107	-0.068612	-0.191620	0.090158	-0.078366	-0.025905	0.043635	0.585199	0.422179	0.502020	191.048035	190.912277	0.059089	0.991335	0.991335	0.000000	26.355012	8.829412	8.478516	3.938395	1.975010	1.118281	3.801865	3.890285	0.035472	4.112143	4.154175	0.018687	86.150497	86.134514	0.392960	4.952463	4.865219	0.075635	-3.259341	-3.279341	0.013956	0.000000	0.000000	0.000000	584.666565	584.674377	0.004727	0.002275	0.002157	0.000084	1576.919678	1566.490234	205.383331	0.715996	0.717808	0.001304
FTIR_008864.LAB	9/27/2024	17:22:05.803	24.484545	10.529222	9.782939	-0.000744	-0.003321	0.002808	0.021612	0.006051	0.109441	4.173435	2.182365	1.318353	0.006759	0.004988	0.005114	1.290867	0.915947	0.169609	3076.744423	4481.222168	667.548401	0.439485	0.382806	0.052071	-0.070534	-0.181172	0.098008	0.027103	-0.017762	0.045308	1.589359	0.592413	0.582554	191.048035	190.928833	0.071680	0.991335	0.991335	0.000000	24.484545	10.529222	9.782939	4.173435	2.182365	1.318353	3.779884	3.878324	0.049438	4.102447	4.147404	0.023816	86.629997	86.222427	0.395927	4.997469	4.885645	0.081390	-3.263736	-3.276703	0.014185	0.000000	0.000000	0.000000	584.667664	584.672913	0.004281	0.002037	0.002151	0.000090	1523.527100	1533.336548	178.642914	0.715845	0.717438	0.001281
FTIR_008865.LAB	9/27/2024	17:22:18.644	45.279997	14.427923	14.525933	-0.005245	-0.003536	0.002871	-0.227708	-0.010353	0.131186	0.923455	2.277396	1.166969	0.013791	0.006243	0.005608	1.450908	0.971071	0.239081	1724.379468	4177.145996	1085.538208	0.458397	0.387114	0.056641	0.130985	-0.136759	0.127692	-0.056307	-0.023701	0.046157	2.024763	0.807503	0.677167	191.065643	190.947113	0.081302	0.991335	0.991335	0.000000	45.279997	14.427923	14.525933	0.923455	2.277396	1.166969	3.765015	3.864758	0.060089	4.095089	4.140114	0.027662	86.550079	86.314331	0.347048	4.813981	4.888068	0.078527	-3.270330	-3.274725	0.013469	0.000000	0.000000	0.000000	584.663513	584.671509	0.004797	0.002245	0.002156	0.000094	2194.958740	1601.281860	274.566345	0.715132	0.717008	0.001259
FTIR_008866.LAB	9/27/2024	17:22:31.496	78.182674	21.710587	24.383560	-0.003522	-0.003316	0.002767	-0.030366	-0.000375	0.124696	1.846768	2.360620	1.094313	0.025096	0.006957	0.007425	1.442928	1.029742	0.276781	1525.466187	3853.242920	1343.412964	0.516020	0.398386	0.069888	0.380032	-0.082797	0.206608	-0.042423	-0.022049	0.045038	2.186279	0.928673	0.806452	191.143402	190.973206	0.098363	0.991335	0.991335	0.000000	78.182674	21.710587	24.383560	1.846768	2.360620	1.094313	3.751852	3.849587	0.067853	4.088072	4.132254	0.030317	85.830826	86.338303	0.296071	4.775898	4.871797	0.083585	-3.272527	-3.272747	0.011969	0.000000	0.000000	0.000000	584.663574	584.669983	0.004672	0.002080	0.002142	0.000094	1944.635864	1646.060791	291.626526	0.715411	0.716674	0.001186
FTIR_008867.LAB	9/27/2024	17:22:44.336	112.923401	32.595787	36.779797	-0.007381	-0.003625	0.003046	-0.019204	0.005952	0.121636	3.033623	2.493594	1.086406	0.004653	0.007184	0.007303	1.411268	1.090061	0.288582	1535.810858	3520.051514	1470.977783	0.367862	0.402310	0.066557	0.089863	-0.042178	0.195208	-0.008757	-0.025505	0.042194	2.560363	1.188611	0.875823	191.143402	190.999268	0.105974	0.991335	0.991335	0.000000	112.923401	32.595787	36.779797	3.033623	2.493594	1.086406	3.740648	3.832814	0.072291	4.081712	4.123881	0.031665	85.790871	86.282364	0.342728	4.734354	4.864873	0.092279	-3.274725	-3.270989	0.009886	0.000000	0.000000	0.000000	584.661499	584.668579	0.004827	0.002121	0.002132	0.000091	1957.766724	1695.040771	299.419159	0.714647	0.716276	0.001123
FTIR_008868.LAB	9/27/2024	17:22:57.181	138.189659	45.994057	47.985859	-0.009839	-0.004738	0.003085	0.073596	0.006035	0.121687	1.014470	2.420046	1.164436	0.008971	0.007669	0.007238	1.446377	1.159119	0.282263	1493.978375	3178.161377	1508.129639	0.427334	0.412017	0.061790	0.115004	-0.018514	0.198816	0.047720	-0.015186	0.046453	2.629151	1.376097	0.968309	191.143402	191.025330	0.106188	0.991335	0.991335	0.000000	138.189659	45.994057	47.985859	1.014470	2.420046	1.164436	3.732318	3.815001	0.072978	4.076052	4.115209	0.031706	86.510124	86.282364	0.342728	4.772436	4.851717	0.095407	-3.279121	-3.269890	0.007945	0.000000	0.000000	0.000000	584.661499	584.667175	0.004679	0.002069	0.002126	0.000093	1936.320557	1702.260010	304.771454	0.714359	0.715909	0.001085
FTIR_008869.LAB	9/27/2024	17:23:10.032	152.871231	60.962482	55.850525	-0.009842	-0.005160	0.003482	-0.139063	-0.020147	0.121949	1.677817	2.389929	1.180890	0.000500	0.006917	0.007580	1.466801	1.230332	0.257645	1406.461004	2826.635498	1465.655762	0.374346	0.418541	0.052456	0.099177	0.022025	0.173332	-0.018191	-0.017318	0.046006	1.883532	1.540322	0.890605	191.197205	191.056763	0.105835	0.991335	0.991335	0.000000	152.871231	60.962482	55.850525	1.677817	2.389929	1.180890	3.725971	3.796597	0.069478	4.071036	4.106421	0.030396	85.750908	86.258392	0.372494	4.762050	4.833368	0.092971	-3.279121	-3.269670	0.007617	0.000000	0.000000	0.000000	584.661804	584.665894	0.004266	0.002102	0.002131	0.000090	2167.163574	1767.415649	329.108978	0.713920	0.715527	0.001040
FTIR_008870.LAB	9/27/2024	17:23:22.883	159.541469	76.617737	59.609413	-0.008115	-0.005135	0.003457	0.200675	-0.012337	0.134009	1.695603	2.419445	1.156854	-0.001997	0.006456	0.008000	1.534919	1.294050	0.244718	1077.709364	2445.740967	1362.088867	0.460144	0.418895	0.052752	0.005292	0.035497	0.165301	-0.034876	-0.026110	0.038922	1.576869	1.608281	0.861539	191.238785	191.092377	0.100541	0.991335	0.991335	0.000000	159.541469	76.617737	59.609413	1.695603	2.419445	1.156854	3.721916	3.777817	0.060277	4.066627	4.097497	0.027198	85.710953	86.150497	0.357400	4.748202	4.828176	0.096420	-3.279121	-3.270110	0.008055	0.000000	0.000000	0.000000	584.659668	584.664673	0.004048	0.002295	0.002154	0.000100	2287.872559	1866.518799	320.769257	0.713974	0.715215	0.000985
FTIR_008871.LAB	9/27/2024	17:23:35.714	163.698980	92.443153	59.621651	-0.006662	-0.005497	0.003402	0.107398	0.015302	0.126395	3.167214	2.417466	1.155412	0.009412	0.007029	0.007984	1.521995	1.363974	0.188542	1082.080439	2065.090820	1112.591187	0.417885	0.426304	0.045774	-0.067686	0.041248	0.160005	0.031755	-0.018091	0.041954	1.161756	1.733223	0.653817	191.190567	191.121307	0.078693	0.991335	0.991335	0.000000	163.698980	92.443153	59.621651	3.167214	2.417466	1.155412	3.718615	3.759100	0.042593	4.062345	4.088655	0.021791	85.790871	86.094559	0.366323	4.755126	4.825059	0.098407	-3.279121	-3.271648	0.008171	0.000000	0.000000	0.000000	584.658691	584.663269	0.003275	0.002147	0.002144	0.000094	2179.693848	1954.518799	263.604065	0.713499	0.714875	0.000923
FTIR_008872.LAB	9/27/2024	17:23:48.565	164.084387	106.561134	58.019485	-0.006225	-0.006007	0.003037	-0.102674	-0.006559	0.125960	0.576600	2.204738	1.285345	0.014829	0.008250	0.008167	1.546773	1.423020	0.130084	1074.626109	1750.395752	848.592346	0.475360	0.435964	0.044809	0.029245	0.064277	0.136036	-0.135149	-0.026749	0.055643	2.798383	1.899565	0.695001	191.124863	191.134354	0.064957	0.991335	0.991335	0.000000	164.084387	106.561134	58.019485	0.576600	2.204738	1.285345	3.716280	3.745436	0.028852	4.058614	4.081413	0.017816	86.430206	86.114525	0.379758	4.800133	4.811212	0.090040	-3.281319	-3.273846	0.007413	0.000000	0.000000	0.000000	584.656921	584.662109	0.003337	0.002142	0.002151	0.000090	1536.495605	1930.535400	291.094360	0.712456	0.714524	0.001111
FTIR_008873.LAB	9/27/2024	17:24:01.404	163.775018	120.303123	52.965740	-0.011035	-0.006861	0.003138	-0.026618	-0.014235	0.124451	1.331240	1.944022	1.152134	0.023236	0.010525	0.008899	1.547076	1.465991	0.078737	1054.491667	1505.174805	603.630188	0.369599	0.430643	0.049462	-0.102970	0.060841	0.140137	-0.068303	-0.025743	0.054689	1.997789	2.040824	0.519592	191.130157	191.142548	0.057610	0.991335	0.991335	0.000000	163.775018	120.303123	52.965740	1.331240	1.944022	1.152134	3.714674	3.736717	0.022345	4.054433	4.075643	0.016011	85.710953	86.070580	0.400029	4.994008	4.815366	0.097897	-3.281319	-3.276044	0.005694	0.000000	0.000000	0.000000	584.656860	584.661133	0.003318	0.002116	0.002136	0.000079	1481.265991	1920.970093	305.233490	0.711876	0.714112	0.001258
FTIR_008874.LAB	9/27/2024	17:24:14.294	160.944042	133.949081	41.974445	-0.009236	-0.007710	0.002349	-0.002646	-0.016661	0.123910	3.178008	1.844480	0.966096	0.006025	0.010452	0.008936	1.556921	1.492597	0.054075	1093.515136	1306.851929	255.089859	0.394996	0.426194	0.050567	-0.095986	0.058296	0.142990	-0.083365	-0.036790	0.053981	1.120844	1.993973	0.582178	191.091080	191.146851	0.050992	0.991335	0.991335	0.000000	160.944042	133.949081	41.974445	3.178008	1.844480	0.966096	3.713037	3.730032	0.017462	4.051000	4.070498	0.014649	86.510124	86.058594	0.382829	4.831291	4.798748	0.074970	-3.283516	-3.278022	0.004176	0.000000	0.000000	0.000000	584.654053	584.659790	0.003145	0.002130	0.002145	0.000072	1226.901489	1891.307617	358.000458	0.711928	0.713720	0.001268
FTIR_008875.LAB	9/27/2024	17:24:27.099	155.928445	145.013931	28.388699	-0.006491	-0.007835	0.002234	-0.122144	-0.006105	0.107318	0.105193	1.762654	1.080635	0.005776	0.009650	0.008963	1.565148	1.504021	0.056311	1055.920430	1240.006104	218.477325	0.456753	0.426030	0.050453	0.090632	0.054260	0.141270	0.005607	-0.030598	0.055034	1.237630	1.915260	0.628890	191.022614	191.142548	0.059681	0.991335	0.991335	0.000000	155.928445	145.013931	28.388699	0.105193	1.762654	1.080635	3.711810	3.724712	0.013206	4.047026	4.065691	0.013526	86.510124	86.054604	0.377298	4.789746	4.796324	0.074815	-3.283516	-3.279341	0.003506	0.000000	0.000000	0.000000	584.652344	584.658691	0.003629	0.002131	0.002133	0.000062	1817.040161	1853.515869	341.972748	0.711221	0.713329	0.001383
FTIR_008876.LAB	9/27/2024	17:24:39.994	150.349002	152.230560	15.967019	-0.007875	-0.008270	0.001647	-0.139862	-0.017054	0.115353	0.989660	1.676943	1.106894	-0.001471	0.006993	0.007728	1.595136	1.519242	0.058491	1052.512099	1192.710571	200.246811	0.457239	0.420152	0.041419	-0.028697	0.013387	0.084105	-0.006422	-0.026998	0.055351	2.054075	1.902039	0.623930	190.969101	191.125107	0.081036	0.991335	0.991335	0.000000	150.349002	152.230560	15.967019	0.989660	1.676943	1.106894	3.710800	3.720607	0.009764	4.043607	4.061244	0.012631	86.669952	86.138512	0.413570	4.865911	4.805326	0.077453	-3.281319	-3.280220	0.002590	0.000000	0.000000	0.000000	584.654419	584.657837	0.003409	0.002097	0.002135	0.000061	1225.465698	1781.598389	392.560181	0.711021	0.712890	0.001345
FTIR_008877.LAB	9/27/2024	17:24:52.783	145.576302	155.495865	8.737635	-0.009643	-0.008496	0.001667	-0.056110	-0.020745	0.116018	2.549248	1.628505	1.050069	-0.001341	0.006394	0.008151	1.582677	1.536383	0.047397	1010.560074	1140.185547	166.253204	0.569997	0.440365	0.058759	-0.088530	-0.004452	0.084996	-0.014962	-0.027619	0.055158	1.018069	1.747810	0.633662	190.948959	191.105682	0.097763	0.991335	0.991335	0.000000	145.576302	155.495865	8.737635	2.549248	1.628505	1.050069	3.709816	3.717524	0.007286	4.039834	4.057057	0.012018	86.669952	86.226418	0.424743	4.793209	4.811211	0.073601	-3.279121	-3.280659	0.001809	0.000000	0.000000	0.000000	584.650146	584.656616	0.003888	0.002052	0.002128	0.000066	1325.459595	1718.367920	411.498352	0.710994	0.712525	0.001310
FTIR_008878.LAB	9/27/2024	17:25:05.633	138.443925	155.521271	8.681869	-0.006480	-0.008160	0.001704	-0.104055	-0.038510	0.113542	1.392297	1.666288	1.032165	0.000255	0.005522	0.008309	1.585040	1.550249	0.037361	998.889362	1090.676636	115.009644	0.487808	0.446413	0.060359	-0.227274	-0.038680	0.099266	0.054398	-0.026951	0.056202	1.481393	1.633034	0.555400	191.006470	191.091980	0.101413	0.991335	0.991335	0.000000	138.443925	155.521271	8.681869	1.392297	1.666288	1.032165	3.709326	3.715225	0.005510	4.036287	4.053081	0.011607	86.150497	86.190453	0.413119	4.834753	4.817442	0.072584	-3.279121	-3.280659	0.001809	0.000000	0.000000	0.000000	584.650391	584.655579	0.003932	0.002061	0.002127	0.000067	1722.908081	1697.026611	404.411865	0.710699	0.712159	0.001251
FTIR_008879.LAB	9/27/2024	17:25:18.472	131.506332	153.384796	11.558656	-0.009197	-0.008096	0.001644	0.122371	-0.012367	0.117834	1.660268	1.664533	1.032158	0.016136	0.007086	0.008720	1.601632	1.563732	0.026711	999.815197	1050.012085	35.031467	0.401582	0.449136	0.057282	-0.269965	-0.075594	0.110326	-0.028816	-0.028013	0.056119	1.499994	1.594680	0.549390	190.959030	191.068146	0.101921	0.991335	0.991335	0.000000	131.506332	153.384796	11.558656	1.660268	1.664533	1.032158	3.709325	3.713560	0.004280	4.032891	4.049266	0.011314	86.749870	86.290359	0.415793	4.786284	4.819866	0.070914	-3.283516	-3.281099	0.001924	0.000000	0.000000	0.000000	584.647217	584.654114	0.004050	0.002152	0.002132	0.000067	1513.921875	1631.702515	371.448639	0.710527	0.711820	0.001178
FTIR_008880.LAB	9/27/2024	17:25:31.317	124.474034	149.878052	14.442904	-0.010880	-0.008372	0.001866	-0.113386	-0.043773	0.094233	1.554537	1.650427	1.032650	0.013259	0.008612	0.008278	1.604276	1.570668	0.027394	950.590431	1037.300171	45.395069	0.421968	0.445319	0.057737	-0.172499	-0.093373	0.110168	0.010838	-0.023442	0.057346	1.740215	1.611015	0.551227	190.959030	191.040176	0.087218	0.991335	0.991335	0.000000	124.474034	149.878052	14.442904	1.554537	1.650427	1.032650	3.709336	3.712302	0.003284	4.029410	4.045545	0.011088	86.190453	86.338295	0.366249	4.810519	4.826098	0.066519	-3.283516	-3.281538	0.001924	0.000000	0.000000	0.000000	584.646912	584.652771	0.004100	0.002087	0.002111	0.000036	1513.180908	1554.233398	291.593384	0.709445	0.711367	0.001127
FTIR_008881.LAB	9/27/2024	17:25:44.169	116.187712	145.126923	16.982559	-0.005447	-0.008251	0.002022	-0.075669	-0.062079	0.077983	0.852027	1.418908	0.906647	-0.008874	0.006783	0.009935	1.618124	1.580280	0.025194	954.759334	1024.568115	49.140434	0.454740	0.449004	0.056962	-0.126878	-0.099292	0.110225	-0.063893	-0.033007	0.055047	0.666629	1.561502	0.614652	190.959030	191.017014	0.072322	0.991335	0.991335	0.000000	116.187712	145.126923	16.982559	0.852027	1.418908	0.906647	3.709048	3.711345	0.002552	4.026428	4.041953	0.010856	86.310333	86.390244	0.312936	4.886684	4.839254	0.063880	-3.281319	-3.281758	0.001734	0.000000	0.000000	0.000000	584.644897	584.651428	0.004215	0.002115	0.002108	0.000034	1521.048218	1488.368774	191.995178	0.709790	0.710996	0.000943
