Spectrum	Date	Time	CH4 (PF) 191c	CH4 (PF) 191c average	CH4 (PF) 191c stdev	CH4 high%	CH4 high% average	CH4 high% stdev	CO ppm 191C (1of2)	CO ppm 191C (1of2) average	CO ppm 191C (1of2) stdev	CO2 ppm 191c	CO2 ppm 191c average	CO2 ppm 191c stdev	CO2% 191c	CO2% 191c average	CO2% 191c stdev	H2O% 191C	H2O% 191C average	H2O% 191C stdev	H2O ppm 191c	H2O ppm 191c average	H2O ppm 191c stdev	HCL 191C	HCL 191C average	HCL 191C stdev	Formaldehyde 191c	Formaldehyde 191c average	Formaldehyde 191c stdev	Formic acid 191C	Formic acid 191C average	Formic acid 191C stdev	Methyl chloride 191c	Methyl chloride 191c average	Methyl chloride 191c stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	CH4 autorange	CH4 autorange average	CH4 autorange stdev	CO2 autorange	CO2 autorange average	CO2 autorange stdev	Igram DC	Igram DC average	Igram DC stdev	Igram PP	Igram PP average	Igram PP stdev	phase Angle	phase Angle average	phase Angle stdev	laser PP	laser PP average	laser PP stdev	laser DC	laser DC average	laser DC stdev	Bad Scan counter	Bad Scan counter average	Bad Scan counter stdev	Centerburst Location	Centerburst Location average	Centerburst Location stdev	Linearizer Check	Linearizer Check average	Linearizer Check stdev	SNR 2500	SNR 2500 average	SNR 2500 stdev	sBeam @ 2500	sBeam @ 2500 average	sBeam @ 2500 stdev	
FTIR_000011.LAB	10/3/2024	07:50:35.276	16.070334	8.435088	5.106332	-0.003896	-0.003742	0.002471	0.275738	0.247980	0.105707	4.266372	4.687161	0.763712	0.007324	0.008504	0.005407	2.126992	2.105665	0.063749	203.725460	267.219177	150.053040	0.430915	0.572854	0.107453	-0.513152	-0.464261	0.166456	-0.004966	-0.012589	0.029085	1.848171	1.685401	0.568660	190.959030	190.970139	0.024863	0.992299	0.992298	0.000000	16.070334	8.435088	5.106332	4.266372	4.687161	0.763712	3.572733	3.573050	0.000666	4.206175	4.211553	0.003492	86.030617	86.482162	0.366249	5.004394	4.911611	0.096687	-3.340659	-3.337802	0.006954	0.000000	0.000000	0.000000	591.735901	591.739807	0.001929	0.002178	0.002129	0.000033	1823.510498	1792.400146	381.489410	0.732766	0.733647	0.000696
FTIR_000012.LAB	10/3/2024	07:50:48.114	17.279630	9.979687	5.222395	-0.003663	-0.003293	0.001930	0.162381	0.244257	0.108225	2.949196	4.452914	0.904046	-0.001715	0.007657	0.006301	2.124581	2.125665	0.003946	214.078013	220.620270	38.455070	0.559199	0.582312	0.100825	-0.470335	-0.495100	0.128450	-0.034435	-0.015106	0.029845	1.106374	1.654457	0.592864	190.959030	190.962830	0.012063	0.992299	0.992298	0.000000	17.279630	9.979687	5.222395	2.949196	4.452914	0.904046	3.572598	3.573153	0.000457	4.204760	4.210365	0.003591	86.869751	86.538094	0.379571	5.077096	4.933075	0.107753	-3.338462	-3.338022	0.006935	0.000000	0.000000	0.000000	591.735352	591.739136	0.002105	0.002046	0.002120	0.000042	2322.300781	1871.305420	402.931091	0.732542	0.733460	0.000719
FTIR_000013.LAB	10/3/2024	07:51:00.940	18.787017	11.679567	5.022542	-0.003944	-0.002998	0.001496	-0.004827	0.215501	0.132374	4.010391	4.289629	0.807466	-0.005252	0.006318	0.007496	2.123167	2.125130	0.003879	241.804945	213.107758	20.864651	0.518669	0.552261	0.058123	-0.511063	-0.525817	0.077830	-0.018373	-0.013091	0.028748	1.682249	1.572172	0.513470	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	18.787017	11.679567	5.022542	4.010391	4.289629	0.807466	3.572853	3.573193	0.000405	4.203800	4.209180	0.003608	87.029579	86.630005	0.375789	4.807056	4.926151	0.113859	-3.331868	-3.336703	0.006698	0.000000	0.000000	0.000000	591.736511	591.738708	0.002209	0.002099	0.002114	0.000040	1906.572876	1904.209961	389.485748	0.732438	0.733251	0.000676
FTIR_000014.LAB	10/3/2024	07:51:13.772	20.572919	13.312971	4.989781	-0.000493	-0.002733	0.001690	0.172726	0.185937	0.098239	2.433720	4.111266	0.999392	0.008476	0.006822	0.007450	2.121468	2.124273	0.003610	217.271677	211.434357	19.637329	0.554656	0.545296	0.052423	-0.470652	-0.534995	0.062473	-0.025283	-0.013747	0.028965	1.587685	1.640017	0.457966	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	20.572919	13.312971	4.989781	2.433720	4.111266	0.999392	3.573027	3.573192	0.000405	4.202734	4.208005	0.003603	86.590042	86.606026	0.369216	4.872836	4.900532	0.089315	-3.320879	-3.334066	0.007252	0.000000	0.000000	0.000000	591.736267	591.738220	0.002168	0.002106	0.002113	0.000041	2226.239746	1941.793579	401.659790	0.732386	0.733079	0.000653
FTIR_000015.LAB	10/3/2024	07:51:26.609	21.661633	14.870059	4.914557	-0.004031	-0.002977	0.001682	0.302309	0.182722	0.093236	3.527369	3.937278	0.924420	0.015732	0.007874	0.007925	2.123822	2.123603	0.002866	200.591890	212.420502	18.707716	0.545336	0.543740	0.052139	-0.323936	-0.520232	0.090351	0.024976	-0.003616	0.021363	1.404945	1.601262	0.460023	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	21.661633	14.870059	4.914557	3.527369	3.937278	0.924420	3.572917	3.573181	0.000412	4.201807	4.206862	0.003571	87.349251	86.717911	0.410015	4.876297	4.902609	0.088389	-3.314286	-3.330989	0.008493	0.000000	0.000000	0.000000	591.733765	591.737549	0.002405	0.002054	0.002106	0.000044	1641.516724	1953.295288	389.921661	0.732483	0.732921	0.000575
FTIR_000016.LAB	10/3/2024	07:51:39.437	22.668937	16.402193	4.692033	-0.002249	-0.002768	0.001622	0.224487	0.185221	0.094067	3.859837	3.987826	0.902565	0.013834	0.008740	0.008069	2.117839	2.122935	0.003365	202.094968	214.519440	15.747115	0.459276	0.532001	0.056900	-0.509561	-0.515999	0.089692	-0.022856	-0.004953	0.022174	1.709160	1.554575	0.416876	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	22.668937	16.402193	4.692033	3.859837	3.987826	0.902565	3.572975	3.573150	0.000415	4.200907	4.205747	0.003510	86.390244	86.637985	0.385024	4.949001	4.912303	0.087541	-3.312088	-3.328571	0.010111	0.000000	0.000000	0.000000	591.736084	591.737183	0.002271	0.002076	0.002102	0.000045	1725.803955	1846.629272	258.654602	0.731535	0.732665	0.000563
FTIR_000017.LAB	10/3/2024	07:51:52.268	24.165601	17.935106	4.443082	-0.000484	-0.002842	0.001477	0.351766	0.190569	0.102363	4.479032	3.877698	0.739040	-0.006807	0.006934	0.009362	2.115354	2.122462	0.004069	203.270230	214.272797	15.918341	0.445538	0.512473	0.048260	-0.355077	-0.500557	0.103210	-0.042216	-0.007530	0.024978	2.326140	1.612594	0.481790	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	24.165601	17.935106	4.443082	4.479032	3.877698	0.739040	3.573084	3.573117	0.000404	4.200468	4.204704	0.003354	86.829788	86.661964	0.389148	4.900532	4.917496	0.084841	-3.320879	-3.327912	0.010402	0.000000	0.000000	0.000000	591.736084	591.736694	0.001830	0.002207	0.002109	0.000055	1538.628662	1853.837891	247.655167	0.731761	0.732486	0.000536
FTIR_000018.LAB	10/3/2024	07:52:05.107	24.682447	19.351892	4.055976	0.002593	-0.002304	0.002268	-0.004292	0.177302	0.118624	1.846661	3.583955	0.904085	0.017495	0.006490	0.008649	2.110740	2.121590	0.005475	249.814402	217.335175	19.510056	0.504252	0.509691	0.047804	-0.405774	-0.477627	0.095161	-0.096035	-0.018030	0.036626	1.645630	1.643768	0.471733	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	24.682447	19.351892	4.055976	1.846661	3.583955	0.904085	3.573416	3.573081	0.000351	4.199669	4.203666	0.003114	86.709915	86.677940	0.387321	4.838215	4.914380	0.087340	-3.323077	-3.327473	0.010515	0.000000	0.000000	0.000000	591.736023	591.736267	0.001293	0.002267	0.002120	0.000074	1751.629761	1859.670898	244.115448	0.731670	0.732309	0.000474
FTIR_000019.LAB	10/3/2024	07:52:17.934	26.114068	20.680553	3.852324	-0.005207	-0.002605	0.002445	0.334134	0.194736	0.128191	1.550583	3.280996	1.031754	0.008184	0.006851	0.008636	2.115058	2.120224	0.005196	193.142089	212.555664	18.931416	0.566549	0.511804	0.049976	-0.412183	-0.458287	0.085421	-0.051621	-0.026209	0.033682	1.003280	1.512636	0.446100	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	26.114068	20.680553	3.852324	1.550583	3.280996	1.031754	3.573133	3.573027	0.000288	4.198647	4.202641	0.002880	86.709915	86.725891	0.354009	4.869373	4.918188	0.084084	-3.323077	-3.326374	0.010322	0.000000	0.000000	0.000000	591.733582	591.735779	0.001427	0.002087	0.002118	0.000075	1777.471924	1857.886475	244.702621	0.731438	0.732179	0.000519
FTIR_000020.LAB	10/3/2024	07:52:30.766	26.107069	21.810966	3.585250	-0.000557	-0.002193	0.002403	0.088318	0.190274	0.131319	2.507272	3.143044	1.033978	0.014083	0.007135	0.008841	2.114675	2.119370	0.005349	224.948398	215.074219	18.714458	0.495198	0.507959	0.049587	-0.592340	-0.456407	0.081815	-0.045589	-0.031640	0.031747	2.531637	1.684527	0.476570	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	26.107069	21.810966	3.585250	2.507272	3.143044	1.033978	3.573026	3.572976	0.000225	4.197220	4.201619	0.002798	86.709915	86.721893	0.353934	4.924767	4.911957	0.080650	-3.325275	-3.325055	0.009408	0.000000	0.000000	0.000000	591.731567	591.735046	0.001614	0.002136	0.002126	0.000071	1328.917603	1804.259399	296.256317	0.731618	0.732064	0.000501
FTIR_000021.LAB	10/3/2024	07:52:43.604	26.612002	22.865131	3.243260	-0.001436	-0.001947	0.002335	0.198996	0.182600	0.127970	3.509884	3.067395	0.968244	0.015843	0.007987	0.009262	2.117855	2.118456	0.004635	230.416185	217.743286	18.819084	0.592191	0.524086	0.047944	-0.474443	-0.452536	0.079721	-0.048107	-0.035954	0.030631	2.373635	1.737074	0.523296	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	26.612002	22.865131	3.243260	3.509884	3.067395	0.968244	3.572351	3.572938	0.000293	4.195843	4.200585	0.002836	86.709915	86.789825	0.258961	4.973235	4.908841	0.077211	-3.325275	-3.323516	0.007670	0.000000	0.000000	0.000000	591.733582	591.734802	0.001655	0.002118	0.002120	0.000069	1968.353271	1818.743530	300.807922	0.731367	0.731924	0.000478
FTIR_000022.LAB	10/3/2024	07:52:56.431	27.639404	23.901110	2.896971	-0.000297	-0.001610	0.002302	0.205430	0.186905	0.127938	2.348245	3.007299	0.994683	0.006498	0.008809	0.008650	2.124251	2.118423	0.004587	201.802608	216.515717	19.473696	0.498547	0.518021	0.046832	-0.375466	-0.443050	0.082947	-0.031912	-0.035702	0.030655	1.115796	1.738016	0.522041	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	27.639404	23.901110	2.896971	2.348245	3.007299	0.994683	3.571992	3.572877	0.000410	4.194280	4.199537	0.003051	85.910744	86.693924	0.376827	4.852063	4.886338	0.051102	-3.325275	-3.322198	0.005694	0.000000	0.000000	0.000000	591.732788	591.734619	0.001767	0.002099	0.002125	0.000065	2275.572021	1814.070679	292.360626	0.730888	0.731758	0.000524
FTIR_000023.LAB	10/3/2024	07:53:09.261	27.155657	24.737972	2.425941	-0.002709	-0.001487	0.002194	0.051560	0.192543	0.119514	2.917603	2.898021	0.930172	0.003677	0.009702	0.007409	2.127112	2.118817	0.005173	192.935676	211.628815	18.531290	0.561453	0.522299	0.048810	-0.488807	-0.440824	0.081199	0.083669	-0.025497	0.048723	2.585833	1.828374	0.585641	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	27.155657	24.737972	2.425941	2.917603	2.898021	0.930172	3.571596	3.572752	0.000577	4.192711	4.198428	0.003332	85.910744	86.582047	0.428632	4.869373	4.892569	0.043611	-3.323077	-3.321319	0.004610	0.000000	0.000000	0.000000	591.731262	591.734131	0.001918	0.002085	0.002124	0.000065	1810.560669	1804.469482	290.556274	0.730848	0.731599	0.000536
FTIR_000024.LAB	10/3/2024	07:53:22.100	28.239624	25.504642	2.160317	-0.000413	-0.001479	0.002198	0.030963	0.178367	0.130068	2.390663	2.893715	0.932657	0.010138	0.009868	0.007397	2.132098	2.119880	0.006657	187.800074	208.681641	19.832037	0.592582	0.526092	0.052905	-0.532245	-0.446983	0.085912	-0.045278	-0.027497	0.049122	2.289984	1.898604	0.595596	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	28.239624	25.504642	2.160317	2.390663	2.893715	0.932657	3.571244	3.572573	0.000736	4.191069	4.197262	0.003681	85.990662	86.522110	0.467532	4.897070	4.894993	0.043062	-3.323077	-3.321538	0.004639	0.000000	0.000000	0.000000	591.730408	591.733521	0.002071	0.002051	0.002118	0.000069	1468.473633	1728.692993	266.122040	0.731212	0.731482	0.000469
FTIR_000025.LAB	10/3/2024	07:53:34.927	28.780022	26.216482	1.911804	-0.002180	-0.001294	0.002031	-0.002461	0.147890	0.133461	2.611401	2.802118	0.908168	0.006244	0.008919	0.007166	2.131826	2.120681	0.007598	181.457896	206.768265	21.548048	0.474958	0.519054	0.054711	-0.420163	-0.456606	0.075337	0.049434	-0.025051	0.052516	1.452647	1.903374	0.591379	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	28.780022	26.216482	1.911804	2.611401	2.802118	0.908168	3.570932	3.572375	0.000885	4.189282	4.196010	0.004072	86.669952	86.454178	0.373991	4.938614	4.901225	0.044540	-3.323077	-3.322418	0.003883	0.000000	0.000000	0.000000	591.730164	591.733154	0.002321	0.002090	0.002122	0.000066	1594.618042	1724.002930	268.233917	0.730377	0.731271	0.000442
FTIR_000026.LAB	10/3/2024	07:53:47.757	29.024586	26.852047	1.638288	-0.000906	-0.001159	0.002005	-0.078070	0.117635	0.147702	2.524842	2.668618	0.830182	0.005396	0.008075	0.007018	2.127093	2.121606	0.007775	188.319576	205.390717	22.306957	0.589016	0.532028	0.054342	-0.578141	-0.463464	0.083385	-0.015976	-0.024363	0.052593	2.262500	1.958708	0.597048	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	29.024586	26.852047	1.638288	2.524842	2.668618	0.830182	3.570743	3.572152	0.000992	4.187556	4.194674	0.004458	86.669952	86.482155	0.379103	5.018242	4.908148	0.056554	-3.320879	-3.323297	0.001622	0.000000	0.000000	0.000000	591.729370	591.732544	0.002351	0.002273	0.002141	0.000079	2021.385986	1753.561157	284.261505	0.729967	0.731115	0.000591
FTIR_000027.LAB	10/3/2024	07:54:00.594	28.830501	27.318537	1.440564	-0.001166	-0.001228	0.001991	0.142422	0.096700	0.123719	2.897227	2.510438	0.550481	0.017218	0.010478	0.005246	2.136372	2.123708	0.008685	182.330146	203.296707	23.480131	0.495698	0.537044	0.047335	-0.597182	-0.487674	0.083566	0.008394	-0.019302	0.053117	1.669100	1.893004	0.588208	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	28.830501	27.318537	1.440564	2.897227	2.510438	0.550481	3.570214	3.571865	0.001102	4.185863	4.193214	0.004733	86.709915	86.470161	0.368640	4.838215	4.901917	0.060763	-3.323077	-3.323516	0.001390	0.000000	0.000000	0.000000	591.728943	591.731750	0.002216	0.001985	0.002119	0.000089	2160.051025	1815.703369	299.566895	0.730129	0.730951	0.000617
FTIR_000028.LAB	10/3/2024	07:54:13.419	28.981437	27.748438	1.185334	0.002676	-0.001219	0.002008	0.126129	0.109742	0.118661	1.003207	2.426093	0.706106	0.000384	0.008767	0.005488	2.135561	2.126190	0.008094	182.356171	196.550873	17.579647	0.571409	0.543760	0.046928	-0.584562	-0.505553	0.083221	-0.019174	-0.011616	0.045843	1.914614	1.919902	0.581753	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	28.981437	27.748438	1.185334	1.003207	2.426093	0.706106	3.570005	3.571523	0.001096	4.184152	4.191662	0.004922	85.910744	86.390244	0.396465	4.938614	4.911957	0.057262	-3.325275	-3.323736	0.001483	0.000000	0.000000	0.000000	591.728149	591.731018	0.001915	0.002159	0.002108	0.000075	1462.954834	1786.835937	319.662262	0.729694	0.730754	0.000675
FTIR_000029.LAB	10/3/2024	07:54:26.253	29.317480	28.068777	1.125942	0.001246	-0.000574	0.001575	0.130273	0.089356	0.089838	3.017433	2.572778	0.654495	0.012683	0.009216	0.005617	2.129462	2.127630	0.007115	179.257843	195.162445	18.407570	0.456845	0.532790	0.053387	-0.518199	-0.516155	0.076485	0.012121	-0.005242	0.044059	1.567784	1.976353	0.505289	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	29.317480	28.068777	1.125942	3.017433	2.572778	0.654495	3.569385	3.571149	0.001125	4.182330	4.190031	0.005052	86.709915	86.390244	0.396465	4.914380	4.916457	0.055277	-3.325275	-3.323956	0.001537	0.000000	0.000000	0.000000	591.726746	591.730286	0.002095	0.001827	0.002082	0.000116	1457.996826	1754.888306	336.236816	0.729751	0.730585	0.000696
FTIR_000030.LAB	10/3/2024	07:54:39.091	29.637829	28.421850	0.987516	0.000064	-0.000512	0.001588	-0.136380	0.066886	0.114768	3.228482	2.644899	0.685478	-0.002121	0.007596	0.006347	2.135277	2.129691	0.005810	163.040349	188.971649	17.672689	0.499344	0.533204	0.053078	-0.442451	-0.501166	0.074559	0.038811	0.003198	0.043552	2.310440	1.954233	0.482613	190.959030	190.959015	0.000016	0.992299	0.992298	0.000000	29.637829	28.421850	0.987516	3.228482	2.644899	0.685478	3.569118	3.570758	0.001079	4.180353	4.188344	0.005198	85.870789	86.306328	0.409864	4.921304	4.916111	0.055230	-3.325275	-3.323956	0.001537	0.000000	0.000000	0.000000	591.727478	591.729858	0.002215	0.001955	0.002064	0.000121	2137.020752	1835.698608	319.159973	0.729563	0.730379	0.000659
