Spectrum	Date	Time	CH4 (PF) 191c	CH4 (PF) 191c average	CH4 (PF) 191c stdev	CH4 high%	CH4 high% average	CH4 high% stdev	CO ppm 191C (1of2)	CO ppm 191C (1of2) average	CO ppm 191C (1of2) stdev	CO2 ppm 191c	CO2 ppm 191c average	CO2 ppm 191c stdev	CO2% 191c	CO2% 191c average	CO2% 191c stdev	H2O% 191C	H2O% 191C average	H2O% 191C stdev	H2O ppm 191c	H2O ppm 191c average	H2O ppm 191c stdev	HCL 191C	HCL 191C average	HCL 191C stdev	Formaldehyde 191c	Formaldehyde 191c average	Formaldehyde 191c stdev	Formic acid 191C	Formic acid 191C average	Formic acid 191C stdev	Methyl chloride 191c	Methyl chloride 191c average	Methyl chloride 191c stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	CH4 autorange	CH4 autorange average	CH4 autorange stdev	CO2 autorange	CO2 autorange average	CO2 autorange stdev	Igram DC	Igram DC average	Igram DC stdev	Igram PP	Igram PP average	Igram PP stdev	phase Angle	phase Angle average	phase Angle stdev	laser PP	laser PP average	laser PP stdev	laser DC	laser DC average	laser DC stdev	Bad Scan counter	Bad Scan counter average	Bad Scan counter stdev	Centerburst Location	Centerburst Location average	Centerburst Location stdev	Linearizer Check	Linearizer Check average	Linearizer Check stdev	SNR 2500	SNR 2500 average	SNR 2500 stdev	sBeam @ 2500	sBeam @ 2500 average	sBeam @ 2500 stdev	
FTIR_000010.LAB	10/18/2024	11:27:45.332	30.012546	-25.446629	165.819580	-0.001327	-0.000156	0.001860	-0.084737	-0.038904	0.149805	3.053631	2.294104	1.099628	0.019583	0.021571	0.033196	2.033894	1.716938	0.663708	211.030568	2236.993652	6284.809570	0.482923	0.564932	0.383785	-0.546370	-0.196068	0.412996	-0.069505	-0.051082	0.055393	3.495505	-35.830589	123.296562	190.965393	191.014130	0.033014	1.002920	1.003723	0.002540	30.012546	-25.446629	165.819580	3.053631	2.294104	1.099628	3.572313	3.653942	0.258679	4.149212	4.176656	0.091072	86.669952	86.178467	0.391534	4.983621	5.015471	0.077908	-3.384615	-3.384615	0.002741	0.000000	0.000000	0.000000	576.741150	576.739258	0.002627	0.001930	0.002010	0.000118	1807.596436	NaN	NaN	0.720641	0.720099	0.000815
FTIR_000011.LAB	10/18/2024	11:27:58.163	29.594831	-22.522814	166.581131	0.000623	-0.000133	0.001869	-0.076310	-0.035401	0.148326	3.850244	2.580003	1.094908	0.015920	0.023437	0.032187	2.022849	1.919013	0.280701	221.831046	2259.197510	6276.415039	0.454521	0.612938	0.327635	-0.461379	-0.234750	0.418430	-0.040871	-0.056710	0.050531	2.731360	-35.617210	123.368431	190.965393	191.006500	0.034710	1.002920	1.002920	0.000000	29.594831	-22.522814	166.581131	3.850244	2.580003	1.094908	3.572639	3.572195	0.002902	4.149201	4.147994	0.001375	85.750908	86.154488	0.411160	5.073635	5.015818	0.078185	-3.386813	-3.385494	0.001537	0.000000	0.000000	0.000000	576.740417	576.740051	0.000929	0.001908	0.001969	0.000048	1891.043823	NaN	NaN	0.720729	0.720380	0.000302
FTIR_000012.LAB	10/18/2024	11:28:10.999	29.988810	30.137760	0.693946	-0.000941	-0.000380	0.001786	-0.044879	-0.057599	0.128240	2.878450	2.452308	0.956473	0.026369	0.014730	0.007256	2.023608	2.007859	0.054457	217.707907	269.229279	146.582001	0.585404	0.519868	0.084680	-0.478724	-0.371823	0.140558	-0.055615	-0.047957	0.040477	3.084414	3.364099	0.345491	190.965393	190.999481	0.035298	1.002920	1.002920	0.000000	29.988810	30.137760	0.693946	2.878450	2.452308	0.956473	3.572665	3.571489	0.001265	4.149355	4.148237	0.001380	86.629997	86.154495	0.411160	4.990545	5.017896	0.077094	-3.384615	-3.385714	0.001158	0.000000	0.000000	0.000000	576.741638	576.740234	0.001033	0.002073	0.001972	0.000054	1520.430664	1740.275391	134.839264	0.720390	0.720453	0.000167
FTIR_000013.LAB	10/18/2024	11:28:23.867	29.168779	29.850147	0.299681	-0.005854	-0.000742	0.002447	-0.090670	-0.044880	0.116333	2.198194	2.410280	0.957593	0.005215	0.012909	0.007114	2.025421	2.025020	0.006008	244.777175	226.096771	33.040550	0.556611	0.530997	0.081029	-0.263529	-0.390738	0.104074	0.030542	-0.037519	0.046125	3.321014	3.313340	0.304522	190.965393	190.992477	0.034328	1.002920	1.002920	0.000000	29.168779	29.850147	0.299681	2.198194	2.410280	0.957593	3.572504	3.571812	0.001025	4.149140	4.148615	0.000954	86.629997	86.158493	0.416029	4.952463	5.014433	0.079375	-3.384615	-3.385494	0.001135	0.000000	0.000000	0.000000	576.740356	576.740356	0.000978	0.002062	0.001984	0.000060	1544.519409	1740.645508	134.234375	0.720628	0.720484	0.000168
FTIR_000014.LAB	10/18/2024	11:28:36.672	29.381922	29.760593	0.291497	-0.000096	-0.000576	0.002427	-0.084223	-0.024110	0.080282	2.956576	2.351042	0.895645	0.014391	0.013167	0.007117	2.036371	2.027347	0.005350	223.823702	218.469238	20.472498	0.546195	0.512768	0.043459	-0.578145	-0.428072	0.096666	-0.039805	-0.038657	0.046016	3.634812	3.318362	0.309860	190.965393	190.985504	0.031658	1.002920	1.002920	0.000000	29.381922	29.760593	0.291497	2.956576	2.351042	0.895645	3.572409	3.572097	0.000662	4.149071	4.148877	0.000583	86.550079	86.230423	0.415260	5.059786	5.006124	0.067965	-3.384615	-3.385274	0.001062	0.000000	0.000000	0.000000	576.743286	576.740601	0.001348	0.001920	0.001977	0.000063	1939.687012	1759.518555	148.368561	0.720707	0.720539	0.000136
FTIR_000015.LAB	10/18/2024	11:28:49.510	29.226288	29.685541	0.324405	-0.003400	-0.000729	0.002562	-0.036168	-0.017817	0.076109	1.912457	2.461517	0.738471	0.011082	0.012867	0.007137	2.024933	2.026487	0.004919	234.511069	223.371002	17.326202	0.564152	0.514805	0.045504	-0.573674	-0.450426	0.102321	-0.019074	-0.032155	0.043401	2.768606	3.284074	0.351473	190.965393	190.978516	0.026784	1.002920	1.002920	0.000000	29.226288	29.685541	0.324405	1.912457	2.461517	0.738471	3.572135	3.572255	0.000387	4.148971	4.149025	0.000321	86.629997	86.310326	0.406626	5.198268	5.013049	0.083605	-3.386813	-3.385274	0.001062	0.000000	0.000000	0.000000	576.739441	576.740601	0.001390	0.001986	0.001984	0.000059	1975.036499	1790.834595	158.193436	0.720835	0.720566	0.000165
FTIR_000016.LAB	10/18/2024	11:29:02.351	29.741339	29.667307	0.314505	-0.000295	-0.000784	0.002545	-0.098243	-0.026414	0.080160	2.333671	2.502881	0.716015	0.013149	0.013809	0.006378	2.027910	2.026659	0.004938	199.898151	220.858002	18.817402	0.515343	0.517716	0.044391	-0.355644	-0.441378	0.106653	-0.044982	-0.039365	0.038129	3.272944	3.291284	0.350313	190.965393	190.971512	0.017995	1.002920	1.002920	0.000000	29.741339	29.667307	0.314505	2.333671	2.502881	0.716015	3.571744	3.572288	0.000313	4.148654	4.149064	0.000230	85.830826	86.306335	0.411591	5.087483	5.019280	0.086867	-3.386813	-3.385494	0.001135	0.000000	0.000000	0.000000	576.738342	576.740417	0.001538	0.002007	0.001989	0.000058	2260.947998	1831.887329	217.518707	0.720262	0.720549	0.000188
FTIR_000017.LAB	10/18/2024	11:29:15.182	29.613702	29.654867	0.313853	-0.001648	-0.001312	0.002020	-0.135190	-0.051950	0.068032	4.424010	2.811867	0.815418	0.019811	0.014340	0.006657	2.027669	2.026680	0.004942	228.833392	223.734039	17.434767	0.437819	0.509585	0.051050	-0.385029	-0.445875	0.102783	0.006691	-0.032273	0.039559	3.306573	3.263962	0.335660	190.965393	190.965790	0.001337	1.002920	1.002920	0.000000	29.613702	29.654867	0.313853	4.424010	2.811867	0.815418	3.571434	3.572250	0.000390	4.148667	4.149055	0.000244	85.870789	86.306328	0.411591	5.125565	5.040399	0.084159	-3.384615	-3.385275	0.001062	0.000000	0.000000	0.000000	576.739380	576.740234	0.001560	0.001919	0.001980	0.000061	1891.948853	1836.579346	218.338150	0.720767	0.720574	0.000199
FTIR_000018.LAB	10/18/2024	11:29:28.017	29.721634	29.629139	0.294273	-0.000095	-0.001206	0.002057	-0.134161	-0.073501	0.053748	2.472331	2.802683	0.819027	0.010120	0.014007	0.006788	2.020656	2.026566	0.005079	239.729849	227.562057	16.153616	0.538604	0.516319	0.049861	-0.372634	-0.439252	0.105386	0.009937	-0.032203	0.039641	2.680599	3.206609	0.383164	190.965393	190.965378	0.000016	1.002920	1.002920	0.000000	29.721634	29.629139	0.294273	2.472331	2.802683	0.819027	3.571368	3.572154	0.000476	4.148667	4.149025	0.000273	85.830826	86.302338	0.416455	5.070172	5.054939	0.073897	-3.386813	-3.385494	0.001135	0.000000	0.000000	0.000000	576.739502	576.740112	0.001570	0.002001	0.001984	0.000061	1565.684448	1807.083008	234.081772	0.720613	0.720592	0.000193
FTIR_000019.LAB	10/18/2024	11:29:40.892	29.264659	29.571447	0.304380	0.001905	-0.001113	0.002184	-0.301580	-0.108616	0.074940	2.835696	2.891526	0.762136	0.009696	0.014533	0.006137	2.025405	2.026872	0.004885	234.170159	225.631302	13.675671	0.426630	0.510820	0.056679	-0.359276	-0.437440	0.106715	-0.075229	-0.029791	0.035632	3.262431	3.155826	0.330144	190.965393	190.965378	0.000016	1.002920	1.002920	0.000000	29.264659	29.571447	0.304380	2.835696	2.891526	0.762136	3.571362	3.572057	0.000532	4.148570	4.148951	0.000287	86.629997	86.302338	0.416455	4.886684	5.042822	0.090536	-3.384615	-3.385495	0.001135	0.000000	0.000000	0.000000	576.739868	576.740295	0.001402	0.002100	0.001991	0.000071	1338.580322	1773.547485	275.614166	0.720804	0.720638	0.000182
FTIR_000020.LAB	10/18/2024	11:29:53.690	29.661738	29.536371	0.265645	-0.002238	-0.001204	0.002213	-0.025602	-0.102703	0.079243	1.991662	2.785329	0.809551	0.011737	0.013749	0.005917	2.026593	2.026142	0.004219	220.291041	226.557343	12.866739	0.487116	0.511240	0.056465	-0.409679	-0.423771	0.099738	-0.024325	-0.025273	0.032788	2.468385	3.053114	0.370082	190.965393	190.965378	0.000016	1.002920	1.002920	0.000000	29.661738	29.536371	0.265645	1.991662	2.785329	0.809551	3.571177	3.571944	0.000590	4.148456	4.148875	0.000309	85.790871	86.214432	0.422965	5.007855	5.045246	0.089088	-3.386813	-3.385714	0.001158	0.000000	0.000000	0.000000	576.739258	576.740173	0.001407	0.001891	0.001987	0.000075	1216.513916	1714.439453	326.234039	0.720095	0.720583	0.000250
FTIR_000021.LAB	10/18/2024	11:30:06.527	28.996691	29.476559	0.313965	-0.001682	-0.001434	0.002119	-0.169267	-0.111998	0.081230	2.710000	2.671304	0.718020	0.005171	0.012674	0.006433	2.026476	2.026504	0.004057	210.966779	225.470917	13.739244	0.430233	0.508811	0.059610	-0.432027	-0.420836	0.098937	-0.045948	-0.025781	0.033094	3.208929	3.100871	0.354431	190.965393	190.965378	0.000016	1.002920	1.002920	0.000000	28.996691	29.476559	0.313965	2.710000	2.671304	0.718020	3.571133	3.571793	0.000585	4.148217	4.148777	0.000348	85.830826	86.222420	0.413891	4.945539	5.032436	0.093645	-3.386813	-3.385714	0.001158	0.000000	0.000000	0.000000	576.739319	576.740051	0.001427	0.001958	0.001992	0.000071	1526.760620	1678.010986	324.657379	0.720459	0.720556	0.000248
FTIR_000022.LAB	10/18/2024	11:30:19.368	29.666467	29.444324	0.268833	-0.000857	-0.001426	0.002122	-0.141285	-0.121639	0.078037	0.932880	2.476748	0.896949	0.010051	0.011042	0.004283	2.029403	2.027084	0.004011	211.613346	224.861481	14.247631	0.424839	0.492754	0.058297	-0.336217	-0.406585	0.099931	-0.090299	-0.029249	0.038019	2.608954	3.053325	0.387255	190.965393	190.965378	0.000016	1.002920	1.002920	0.000000	29.666467	29.444324	0.268833	0.932880	2.476748	0.896949	3.571112	3.571638	0.000531	4.148174	4.148659	0.000330	86.629997	86.222427	0.413891	4.959387	5.029320	0.095690	-3.386813	-3.385934	0.001135	0.000000	0.000000	0.000000	576.740295	576.739868	0.001319	0.002088	0.001993	0.000073	2390.106445	1764.978516	388.048737	0.720517	0.720569	0.000241
FTIR_000023.LAB	10/18/2024	11:30:32.256	29.874390	29.514883	0.280809	-0.000015	-0.000842	0.001472	-0.108853	-0.123457	0.077445	1.407954	2.397724	0.957017	0.001069	0.010628	0.005043	2.030060	2.027548	0.004065	226.418317	223.025558	12.467907	0.499083	0.487001	0.053974	-0.416627	-0.421895	0.086389	-0.059360	-0.038239	0.032545	2.299229	2.951146	0.439987	190.965393	190.965378	0.000016	1.002920	1.002920	0.000000	29.874390	29.514883	0.280809	1.407954	2.397724	0.957017	3.571095	3.571496	0.000457	4.147995	4.148544	0.000342	86.629997	86.222427	0.413891	4.931690	5.027243	0.097747	-3.389011	-3.386374	0.001390	0.000000	0.000000	0.000000	576.739380	576.739807	0.001318	0.002030	0.001990	0.000070	2402.105957	1850.737061	426.747406	0.720725	0.720578	0.000246
FTIR_000024.LAB	10/18/2024	11:30:45.035	29.937847	29.570475	0.305505	-0.000035	-0.000836	0.001475	0.124491	-0.102586	0.110334	2.397289	2.341795	0.936859	0.012623	0.010451	0.004926	2.027865	2.026697	0.002661	220.572843	222.700485	12.487151	0.546922	0.487074	0.054063	-0.475134	-0.411594	0.070338	-0.069448	-0.041204	0.034020	3.860806	2.973746	0.482732	190.965393	190.965378	0.000016	1.002920	1.002920	0.000000	29.937847	29.570475	0.305505	2.397289	2.341795	0.936859	3.571154	3.571372	0.000335	4.147947	4.148431	0.000335	86.629997	86.230415	0.421621	5.125565	5.033821	0.102288	-3.386813	-3.386594	0.001248	0.000000	0.000000	0.000000	576.739746	576.739380	0.000508	0.001974	0.001995	0.000066	1713.371704	1828.105713	427.506378	0.720442	0.720552	0.000245
FTIR_000025.LAB	10/18/2024	11:30:57.878	30.029862	29.650837	0.310554	0.002884	-0.000207	0.001595	-0.230608	-0.122030	0.114387	3.218045	2.472354	0.961039	0.003106	0.009653	0.005432	2.033382	2.027542	0.003303	214.438791	220.693268	11.980711	0.497522	0.480411	0.047175	-0.415606	-0.395787	0.041865	-0.022436	-0.041540	0.033793	3.930702	3.089955	0.561339	190.965393	190.965378	0.000016	1.002920	1.002920	0.000000	30.029862	29.650837	0.310554	3.218045	2.472354	0.961039	3.570700	3.571228	0.000274	4.147910	4.148326	0.000312	86.629997	86.230415	0.421621	5.156723	5.029666	0.095485	-3.384615	-3.386374	0.001390	0.000000	0.000000	0.000000	576.738403	576.739319	0.000603	0.002038	0.002001	0.000068	1704.173218	1801.019287	425.739777	0.720242	0.720493	0.000240
FTIR_000026.LAB	10/18/2024	11:31:10.708	29.842851	29.660986	0.315462	0.001030	-0.000075	0.001641	-0.196848	-0.131890	0.116342	1.358111	2.374797	1.024126	0.020206	0.010359	0.006322	2.029826	2.027733	0.003381	236.547932	224.358246	10.416065	0.512674	0.480144	0.046963	-0.331080	-0.393331	0.045080	-0.001706	-0.037212	0.036002	3.155520	3.078213	0.558305	190.965393	190.965378	0.000016	1.002920	1.002920	0.000000	29.842851	29.660986	0.315462	1.358111	2.374797	1.024126	3.570583	3.571112	0.000277	4.147587	4.148219	0.000365	86.669952	86.314331	0.416732	5.142876	5.035206	0.100677	-3.384615	-3.386154	0.001483	0.000000	0.000000	0.000000	576.739685	576.739441	0.000495	0.001954	0.001995	0.000069	1732.472412	1748.171875	393.915527	0.720547	0.720521	0.000226
FTIR_000027.LAB	10/18/2024	11:31:23.544	29.781674	29.677784	0.317132	0.001068	0.000197	0.001576	-0.153402	-0.133712	0.116542	4.504851	2.382882	1.042258	0.015227	0.009900	0.005696	2.031601	2.028127	0.003595	227.125815	224.187500	10.348326	0.546666	0.491029	0.048646	-0.625865	-0.417414	0.085954	-0.084686	-0.046350	0.035208	3.320712	3.079627	0.558965	190.965393	190.965378	0.000016	1.002920	1.002920	0.000000	29.781674	29.677784	0.317132	4.504851	2.382882	1.042258	3.570381	3.571006	0.000335	4.147327	4.148085	0.000424	85.870789	86.314323	0.416732	5.097869	5.032436	0.098267	-3.384615	-3.386154	0.001483	0.000000	0.000000	0.000000	576.737549	576.739258	0.000789	0.001990	0.002002	0.000064	1846.680298	1743.644897	392.336639	0.719942	0.720438	0.000273
FTIR_000028.LAB	10/18/2024	11:31:36.387	29.580180	29.663635	0.318112	-0.000122	0.000194	0.001576	-0.213597	-0.141655	0.119252	2.682138	2.403862	1.046362	0.004358	0.009324	0.005957	2.035926	2.029654	0.003300	215.400144	221.754547	9.069177	0.490788	0.486247	0.045712	-0.420872	-0.422238	0.084503	-0.020562	-0.049400	0.030840	2.702626	3.081829	0.557259	190.965393	190.965378	0.000016	1.002920	1.002920	0.000000	29.580180	29.663635	0.318112	2.682138	2.403862	1.046362	3.570210	3.570890	0.000391	4.147110	4.147929	0.000470	86.669952	86.398239	0.392326	5.111717	5.036591	0.100883	-3.384615	-3.385934	0.001537	0.000000	0.000000	0.000000	576.738037	576.739136	0.000877	0.001855	0.001988	0.000079	1217.343018	1708.810913	424.073059	0.720349	0.720412	0.000266
FTIR_000029.LAB	10/18/2024	11:31:49.217	29.746271	29.711798	0.285814	-0.001825	-0.000179	0.001568	0.121770	-0.099320	0.130760	3.688685	2.489161	1.117805	0.006100	0.008965	0.006040	2.024078	2.029521	0.003510	192.445155	217.582031	11.883893	0.385438	0.482128	0.052962	-0.258035	-0.412114	0.097889	-0.032992	-0.045176	0.029784	4.056380	3.161224	0.636740	190.965393	190.965378	0.000016	1.002920	1.002920	0.000000	29.746271	29.711798	0.285814	3.688685	2.489161	1.117805	3.570286	3.570783	0.000395	4.146899	4.147762	0.000512	85.750908	86.310333	0.431189	4.966311	5.044553	0.090326	-3.386813	-3.386154	0.001483	0.000000	0.000000	0.000000	576.738037	576.738953	0.000902	0.002001	0.001978	0.000069	1524.044312	1727.357178	409.901093	0.720051	0.720337	0.000249
