,Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Cl2 MFC: Zero Offset (sccm),Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%),Minutes,Hours,Cl2 LabJack: Cl2 reading minus zero (mV),Selected: CH4 (ppm),bypass_start,closest_start_time,experiment_name
2034,2024-12-10 11:24:39,No Reading,46.7,44.1,No Reading,On,1,13.306910551149201,6.148600820724582,-0.043,12.446855690533697,1.267,0.4130681005843397,0.497,191.162,6.01,1.012,3.637,13.4106,8.8987,1.7647,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,81.8,Air,Air,210.2,Setpoint,6.0,Setpoint,6.0,5.8,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.72,47.983333333333334,0.7997222222222222,7.700000000000003,13.306910551149201,47.650000000000006,23.43,12-10-24 Humidity Sweep
2035,2024-12-10 11:24:41,No Reading,46.7,44.0,No Reading,On,1,13.299904551928321,6.1711366991819245,0.002,12.449196633268407,1.737,0.41192606708219714,0.449,191.162,6.431,1.012,3.65,13.4076,9.4964,1.7633,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,65.9,N2,Setpoint,80.0,N2,Setpoint,80.0,77.3,Air,Air,210.1,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.71,48.016666666666666,0.8002777777777778,7.700000000000003,13.299904551928321,47.650000000000006,23.43,12-10-24 Humidity Sweep
2036,2024-12-10 11:24:43,No Reading,46.7,44.1,No Reading,On,1,13.31437527142412,6.198143215955127,0.002,12.45476040012465,1.737,0.4155640595200997,0.449,191.162,6.431,1.012,3.65,13.4076,9.4964,1.7633,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.3,N2,Setpoint,80.0,N2,Setpoint,80.0,83.3,Air,Air,210.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.71,48.05,0.8008333333333333,7.700000000000003,13.31437527142412,47.650000000000006,23.43,12-10-24 Humidity Sweep
2037,2024-12-10 11:24:45,No Reading,46.7,44.1,No Reading,On,1,13.331022046120287,6.22560270489249,0.002,12.460650708631974,1.737,0.4196863717669056,0.449,191.162,6.431,1.012,3.65,13.4162,9.1013,1.7624,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,77.9,Air,Air,210.1,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.71,48.08333333333333,0.8013888888888888,7.700000000000003,13.331022046120287,47.650000000000006,23.43,12-10-24 Humidity Sweep
2038,2024-12-10 11:24:47,No Reading,46.7,44.1,No Reading,On,1,13.347668820816454,6.253062193829853,0.002,12.466541017139296,1.737,0.4238086840137114,0.449,191.162,6.431,1.012,3.65,13.4141,9.0173,1.7622,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,65.9,N2,Setpoint,80.0,N2,Setpoint,80.0,77.1,Air,Air,210.1,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.72,48.116666666666674,0.8019444444444446,7.700000000000003,13.347668820816454,47.650000000000006,23.43,12-10-24 Humidity Sweep
2039,2024-12-10 11:24:49,No Reading,46.7,44.0,No Reading,On,1,13.36431559551262,6.280521682767217,0.002,12.47243132564662,1.737,0.4279309962605173,0.449,191.162,6.431,1.012,3.65,13.4141,9.0173,1.7622,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.2,N2,Setpoint,80.0,N2,Setpoint,80.0,79.8,Air,Air,210.1,Setpoint,6.0,Setpoint,6.0,6.1,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.71,48.150000000000006,0.8025000000000001,7.700000000000003,13.36431559551262,47.650000000000006,23.43,12-10-24 Humidity Sweep
2040,2024-12-10 11:24:51,No Reading,46.7,44.1,No Reading,On,1,13.380962370208787,6.307981171704581,0.002,12.478321634153943,1.737,0.43205330850732315,0.449,191.162,6.431,1.012,3.65,13.4207,9.3652,1.7596,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.3,N2,Setpoint,80.0,N2,Setpoint,80.0,81.8,Air,Air,210.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.71,48.18333333333334,0.8030555555555556,7.700000000000003,13.380962370208787,47.650000000000006,23.43,12-10-24 Humidity Sweep
2041,2024-12-10 11:24:53,No Reading,46.7,44.1,No Reading,On,1,13.397609144904955,6.335440660641945,0.002,12.484211942661265,1.737,0.436175620754129,0.449,191.162,6.431,1.012,3.65,13.4198,8.8174,1.7554,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.3,N2,Setpoint,80.0,N2,Setpoint,80.0,80.3,Air,Air,210.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.72,48.21666666666667,0.8036111111111112,7.700000000000003,13.397609144904955,47.650000000000006,23.43,12-10-24 Humidity Sweep
2042,2024-12-10 11:24:55,No Reading,46.6,44.1,No Reading,On,1,13.41125085595136,6.364172423805441,0.002,12.484088693117156,1.737,0.4378688582118637,0.449,191.162,6.431,1.012,3.65,13.4198,8.8174,1.7554,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.3,N2,Setpoint,80.0,N2,Setpoint,80.0,77.2,Air,Air,210.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.71,48.25,0.8041666666666667,7.600000000000001,13.41125085595136,47.650000000000006,23.43,12-10-24 Humidity Sweep
2043,2024-12-10 11:24:57,No Reading,46.6,44.1,No Reading,On,1,13.421764847688829,6.394228390755321,0.02,12.477706434172578,1.51,0.43703387497076934,0.55,191.106,7.136,1.012,3.662,13.4272,9.5143,1.7547,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,83.3,Air,Air,210.1,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.72,48.28333333333333,0.8047222222222222,7.600000000000001,13.421764847688829,47.650000000000006,23.43,12-10-24 Humidity Sweep
2044,2024-12-10 11:24:59,No Reading,46.7,44.1,No Reading,On,1,13.4322788394263,6.4242843577052,0.02,12.471324175227998,1.51,0.43619889172967496,0.55,191.106,7.136,1.012,3.662,13.4288,9.3535,1.7512,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.0,N2,Setpoint,80.0,N2,Setpoint,80.0,81.4,Air,Air,210.1,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.72,48.31666666666666,0.8052777777777778,7.700000000000003,13.4322788394263,47.650000000000006,23.43,12-10-24 Humidity Sweep
2045,2024-12-10 11:25:01,No Reading,46.7,44.1,No Reading,On,1,13.44279283116377,6.454340324655079,0.02,12.46494191628342,1.51,0.43536390848858053,0.55,191.106,7.136,1.012,3.662,13.4288,9.3535,1.7512,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.2,N2,Setpoint,80.0,N2,Setpoint,80.0,83.6,Air,Air,210.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.72,48.35000000000001,0.8058333333333335,7.700000000000003,13.44279283116377,47.650000000000006,23.43,12-10-24 Humidity Sweep
2046,2024-12-10 11:25:03,No Reading,46.7,44.0,No Reading,On,1,13.45330682290124,6.484396291604958,0.02,12.458559657338842,1.51,0.43452892524748615,0.55,191.106,7.136,1.012,3.662,13.4292,9.2764,1.7473,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,65.9,N2,Setpoint,80.0,N2,Setpoint,80.0,76.8,Air,Air,210.0,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.72,48.38333333333334,0.806388888888889,7.700000000000003,13.45330682290124,47.650000000000006,23.43,12-10-24 Humidity Sweep
2047,2024-12-10 11:25:05,No Reading,46.7,44.1,No Reading,On,1,13.46382081463871,6.5144522585548374,0.02,12.452177398394264,1.51,0.4336939420063918,0.55,191.106,7.136,1.012,3.662,13.4366,9.5031,1.7446,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,76.9,Air,Air,210.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.73,48.41666666666667,0.8069444444444446,7.700000000000003,13.46382081463871,47.650000000000006,23.43,12-10-24 Humidity Sweep
2048,2024-12-10 11:25:07,No Reading,46.7,44.1,No Reading,On,1,13.47345836780982,6.543411127201871,0.02,12.445294605533904,1.51,0.4330398459080281,0.55,191.106,7.136,1.012,3.662,13.4366,9.5031,1.7446,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,78.0,Air,Air,210.0,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.72,48.45,0.8075,7.700000000000003,13.47345836780982,47.650000000000006,23.43,12-10-24 Humidity Sweep
2049,2024-12-10 11:25:09,No Reading,46.7,44.1,No Reading,On,1,13.472363901714731,6.558935990802806,-0.005,12.432282758300857,0.871,0.4346007188620421,0.601,191.073,6.984,1.012,3.671,13.433,9.3371,1.7416,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.4,N2,Setpoint,80.0,N2,Setpoint,80.0,77.5,Air,Air,210.0,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.72,48.483333333333334,0.8080555555555555,7.700000000000003,13.472363901714731,47.650000000000006,23.43,12-10-24 Humidity Sweep
2050,2024-12-10 11:25:11,No Reading,46.7,44.1,No Reading,On,1,13.471269435619641,6.574460854403742,-0.005,12.41927091106781,0.871,0.4361615918160561,0.601,191.073,6.984,1.012,3.671,13.4375,8.8002,1.738,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.1,N2,Setpoint,80.0,N2,Setpoint,80.0,77.8,Air,Air,210.0,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.74,48.516666666666666,0.8086111111111111,7.700000000000003,13.471269435619641,47.650000000000006,23.43,12-10-24 Humidity Sweep
2051,2024-12-10 11:25:13,No Reading,46.7,44.1,No Reading,On,1,13.470174969524551,6.589985718004677,-0.005,12.406259063834764,0.871,0.43772246477007015,0.601,191.073,6.984,1.012,3.671,13.4375,8.8002,1.738,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,30.0,N2,Closed,30.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,68.0,0.4,Setpoint,68.0,66.3,N2,Setpoint,80.0,N2,Setpoint,80.0,78.1,Air,Air,210.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,33.73,48.55,0.8091666666666666,7.700000000000003,13.470174969524551,47.650000000000006,23.43,12-10-24 Humidity Sweep
